Parent	Child	PanMAN_Diff	MAFFT_Diff	Expected_Mismatch_Count_After_Correction	Mismatch_Count_In_MA_Blocks
node_3291	node_3292	 209	206	 209	 0
node_10533	node_10534	 0	0	 0	 0
node_14016	node_14017	 0	0	 0	 0
node_1335	node_1336	 36	39	 36	 0
node_1362	A1.RW.2006.R72M_175027_11.MT942792	 4540	4540	 4540	 0
node_3786	01_AE.TH.2008.AA037A_WG11.JX447122	 3273	3044	 3043	 1
node_7976	node_7980	 1104	664	 1104	 0
node_6926	node_6927	 582	582	 582	 0
node_693	node_694	 45	45	 45	 0
node_5873	103_01B.CN.2017.BL3022-00.OP157185	 2619	2619	 2619	 0
node_5637	07_BC.CN.2007.NX070014.KF250375	 4089	4091	 4089	 0
node_4929	01_AE.TH.2012.40511v01_06.MN792474	 12717	4501	 4497	 4
node_4717	01_AE.TH.2013.Pt5_PreART_40.ON902132	 13806	4149	 4114	 35
node_332	node_333	 8769	1619	 1557	 62
node_8181	node_8182	 101	101	 101	 0
node_2531	CD.TZ.2009.30156v0B_05.MW443170	 1690	1690	 1690	 0
node_12073	node_12074	 0	0	 0	 0
node_16104	node_16105	 368	368	 368	 0
node_1994	node_1995	 218	218	 218	 0
node_4189	01_AE.TH.2012.B_PreART_21.ON862996	 12467	5573	 5569	 4
node_11520	node_11521	 7	7	 7	 0
node_692	node_693	 458	458	 458	 0
node_1763	node_1764	 467	467	 467	 0
node_1201	A1.UG.2011.10220v09_08.MN791226	 2227	2227	 2227	 0
node_3429	01_AE.TH.1997.97TH_NP1695.AY713419	 3719	3717	 3719	 0
node_9725	B.CN.2007.CBJC394.JF932476	 1627	324	 277	 62
node_16674	node_16679	 0	0	 0	 0
node_15489	node_15491	 0	0	 0	 0
node_3702	01_AE.JP.-.DR1741.AB253640	 2225	2225	 2225	 0
node_10041	B.US.2006.502_1046_FL02.JF320568	 4083	4083	 4083	 0
node_5249	node_5250	 172	143	 172	 0
node_11822	node_11824	 110	110	 110	 0
node_5012	node_5014	 53	53	 53	 0
node_14825	B.US.2019.TSC-135-V2-PL2-J13.OM209808	 4095	4095	 4095	 0
node_7508	node_7509	 201	197	 201	 0
node_3843	node_3844	 14	13	 14	 0
node_4069	node_4088	 60	21	 60	 0
node_1721	node_1722	 691	691	 691	 0
node_15614	B.US.1996.USPI55751EI32y96071pcWG2B17.JN024434	 5455	3974	 3971	 3
node_13651	node_13653	 460	0	 0	 0
node_2804	node_2806	 14667	2368	 2364	 4
node_682	node_687	 95	96	 95	 0
node_685	G.CM.2010.DEMG10CM008.JX140676	 13266	4923	 5577	 243
node_775	06_cpx.GH.2003.03GH173_06.AB286852	 14313	5559	 5225	 352
node_805	06A1.BJ.-.B76.AJ293865	 7676	3726	 7676	 0
node_3231	node_3233	 427	427	 427	 0
node_1345	A1.PK.2014.PK020.KX232613	 3625	3608	 3625	 0
node_17453	node_17454	 0	0	 0	 0
node_5144	node_5145	 498	498	 498	 0
node_13526	node_13527	 0	0	 0	 0
node_737	BCG.ES.2015.100_119.KY496623	 5290	5290	 5290	 0
node_15094	B.AU.2000.P5-SCR-PBMC-35.OK533024	 3740	3740	 3740	 0
node_6340	C.ZA.2004.04ZASK148B1.DQ093590	 4284	4284	 4284	 0
node_5200	01BC.CN.2017.BL3104-00.MW110769	 2072	2059	 2072	 0
node_872	node_873	 860	860	 860	 0
node_8840	node_8841	 349	347	 349	 0
node_4401	node_4411	 572	542	 572	 0
node_7398	CD.MW.2008.CH492.PL.031108.UT.2.KY112314	 3458	3461	 3458	 0
node_6004	C.BW.2015.074-A-106-1-6_w0_314.MK458078	 13617	4396	 4395	 1
node_912	node_913	 1135	1146	 1135	 0
node_13789	node_13790	 1	1	 1	 0
node_3496	01_AE.TH.-.6323P00e.MK867568	 3442	3442	 3442	 0
node_6019	C.BW.2015.074-C-311-1-5_w96_488.MK458252	 5214	5214	 5214	 0
node_8815	node_8816	 781	759	 781	 0
node_14303	node_14305	 2	2	 2	 0
node_682	node_683	 169	169	 169	 0
node_673	node_682	 525	132	 131	 2
node_2479	A1D.UG.2009.DEURF09UG002.KF859746	 1182	1182	 1182	 0
node_4406	01_AE.TH.2014.Pt11_PreART_32.ON902533	 9104	529	 427	 114
node_19102	B.US.2012.505_0122a.WG05.MG196699	 4411	4411	 4411	 0
node_13853	node_13854	 0	0	 0	 0
node_914	node_919	 1	1	 1	 0
node_11779	node_11780	 0	0	 0	 0
node_18233	node_18235	 396	396	 396	 0
node_16635	node_16640	 0	0	 0	 0
node_2316	D.UG.1986.2044.OP039393	 239	237	 239	 0
node_2202	node_2203	 2699	2395	 2395	 0
node_10863	B.ES.2008.X2574_2.GU362886	 4528	4519	 4528	 0
node_3522	node_3531	 438	438	 438	 0
node_982	A1D.KE.2012.20502v14_01.MN791658	 4352	4352	 4352	 0
node_16501	B.US.2014.Pt2_DNA_28.KU678026	 1747	1510	 1511	 0
node_8740	H.CD.2004.LA19KoSa.KU168273	 6014	6014	 6014	 0
node_6803	node_6804	 3164	3164	 3164	 0
node_769	node_774	 1477	729	 723	 6
node_19520	node_19521	 790	6	 6	 0
node_14388	B.US.2019.5114-WK-2-PL7-C14.OM204587	 3784	3783	 3784	 0
node_680	G.CM.2005.144-26.MH705145	 5424	5375	 5424	 0
node_9759	node_9764	 2475	2472	 2475	 0
node_4053	node_4055	 0	0	 0	 0
node_15345	B.US.2015.83BPGW2015P8A6.MK383672	 2634	1908	 1908	 0
node_138	node_139	 0	0	 0	 0
node_675	node_677	 655	421	 419	 2
node_2427	node_2436	 1224	823	 890	 0
node_12243	B.US.2016.9241_MOGPl1_J2.MT190249	 3375	3375	 3375	 0
node_18334	node_18339	 302	0	 0	 0
node_674	node_678	 55	54	 55	 0
node_7619	node_7621	 793	797	 793	 0
node_18479	B.BG.2008.S_08_001.MH746264	 4662	4428	 4426	 2
node_3498	01_AE.TH.-.6323P00c.MK867566	 4271	4271	 4271	 0
node_1296	A1.UG.2011.10203v09_01.MN791179	 3028	3028	 3028	 0
node_15062	B.US.2005.USPI88403EI14y05121pcWG2B8.JN024347	 3811	3811	 3811	 0
node_2166	node_2167	 620	620	 620	 0
node_19179	B.US.2019.5125-WK26-PL9-G19.OM209568	 4341	4341	 4341	 0
node_672	node_673	 202	198	 202	 0
node_2351	node_2355	 177	173	 177	 0
node_5534	node_5536	 0		 0	 0
node_5964	node_5969	 232	232	 232	 0
node_5070	01_AE.CN.2007.LN070010.JX112855	 2630	814	 783	 31
node_5133	137_0107.CN.2020.GD5519_ZLQ03672.OP716036	 8957	8957	 8957	 0
node_392	02A1.FR.2018.X-16B.ON421519	 4286	4286	 4286	 0
node_3446	node_3447	 128	128	 128	 0
node_8435	C.ZA.2004.04ZASK165B1.DQ396387	 14636	3927	 5479	 251
node_13863	node_13864	 0	0	 0	 0
node_4764	01B.TH.2006.AA025a_WG5.JX447004	 3938	3938	 3938	 0
node_7535	C.TZ.2011.30585v01_10.OM825663	 3557	3247	 3247	 0
node_8666	node_8668	 64	65	 64	 0
node_2963	01_AE.TH.2010.40094v09_04.MN792056	 1906	507	 506	 1
node_974	node_979	 0	0	 0	 0
node_2183	node_2185	 0	0	 0	 0
node_3632	01_AE.TH.2010.2543832P000FL_Se.MK272361	 13285	4142	 4141	 1
node_19822	B.US.2019.5210-WK-2-PL8-A8.OM206786	 3634	3634	 3634	 0
node_7275	C.ZA.2015.Pt3.2_S1193.MK643600	 3337	3337	 3337	 0
node_2206	A1D.UG.2011.10428v14_12.MN791278	 3221	2979	 2979	 0
node_4686	node_4687	 8	8	 8	 0
node_356	02_AG.CY.2009.CY265.JF683806	 3758	3244	 3238	 6
node_5231	node_5232	 4225	4225	 4225	 0
node_666	G.CU.1999.Cu87.AY586549	 5148	5123	 5148	 0
node_653	node_663	 347	95	 97	 2
node_1001	A1.TZ.2012.30507v14_03.OM825648	 978	978	 978	 0
node_664	node_665	 72	72	 72	 0
node_2288	node_2289	 67	61	 67	 0
node_3190	node_3200	 224	224	 224	 0
node_5476	node_5477	 575	575	 575	 0
node_659	node_660	 163	35	 163	 0
node_14677	B.US.2019.TSC-135-V2-PL4-B1.OM209882	 4448	3882	 3882	 0
node_13374	node_13375	 0	0	 0	 0
node_178	02_AG.GW.2005.CC_0048.FJ694792	 2755	2759	 2755	 0
node_18463	node_18464	 0	0	 0	 0
node_7011	C.ZA.2016.CAP336-W28.MN097692	 1842	1842	 1842	 0
node_660	G.GH.2021.KBH86-GH.OQ121909	 9286	1489	 3810	 251
node_12916	node_12921	 452	0	 0	 0
node_1238	A1.RW.2007.R463FPL_d19_E31.KP223745	 3690	3690	 3690	 0
node_16719	B.US.2019.p1t3_qvoa_cmvnr_well17.MW262770	 4663	4100	 4099	 1
node_5004	node_5005	 1228	1228	 1228	 0
node_10478	node_10480	 117	117	 117	 0
node_656	43_02G.SA.2003.J11456.EU697909	 2207	1358	 1327	 30
node_4807	01_AE.TH.2011.2543513P000FL_Sj.MG989495	 4126	4125	 4126	 0
node_2712	node_2717	 957	957	 957	 0
node_16726	node_16728	 162	162	 162	 0
node_653	node_654	 88	63	 88	 0
node_13234	node_13236	 0	0	 0	 0
node_18173	B.US.-.030.REB.8E1.MT929378	 1556	1124	 1122	 2
node_5147	01BC.PH.2017.1023.MH327758	 2699	2688	 2699	 0
node_4942	node_4943	 1151	1152	 1151	 0
node_650	G.CN.2016.10818.MK254637	 4613	4609	 4613	 0
node_10007	node_10008	 296	78	 296	 0
node_1732	A1D.KE.2011.20573v0A_02.OM824983	 4730	4730	 4730	 0
node_5298	node_5308	 0		 0	 0
node_17863	B.US.2012.505_1295a.WG8.MG197014	 3899	935	 935	 0
node_1068	node_1069	 12	12	 12	 0
node_4939	01G.TH.2011.40096v01_01.OM825846	 3287	3048	 3031	 17
node_647	GK.NG.2009.DEURF09NG004.KY953203	 442	442	 442	 0
node_5267	C.NP.2011.11NP016.KU341724	 8591	8591	 8591	 0
node_648	G.NG.2011.DEMG11NG006.KY953200	 4496	1442	 2822	 74
node_644	node_645	 816	586	 582	 4
node_4894	01_AE.PH.2015.1006.MH327748	 694	694	 694	 0
node_8966	F1F2.RU.2008.D88_845.GQ290462	 3583	3583	 3583	 0
node_1000	A1.TZ.2012.30507v14_10.OM825654	 980	980	 980	 0
node_3451	01_AE.TH.2010.2543625P000FL_Sl.MK272345	 121	121	 121	 0
node_13601	node_13602	 5	5	 5	 0
node_1336	node_1355	 80	85	 80	 0
node_3296	node_3297	 1865	1865	 1865	 0
node_7308	node_7327	 0	0	 0	 0
node_9646	B.US.2013.505_1270a.WG04.MG196970	 445	445	 445	 0
node_10672	node_10673	 17	17	 17	 0
node_19209	node_19210	 907	491	 491	 0
node_3964	node_3965	 3748	3228	 3222	 6
node_17030	node_17031	 548	109	 310	 17
node_937	A1.RW.2008.R873F_175074_P1_8.MT942886	 5220	5220	 5220	 0
node_923	node_924	 0	0	 0	 0
node_4841	59_01B.CN.2011.11CN.LNSY300876.KJ484434	 7534	3705	 3662	 43
node_12233	node_12237	 119	119	 119	 0
node_1482	node_1483	 8648	1600	 1488	 112
node_7818	node_7819	 515	515	 515	 0
node_15879	node_15881	 237	1	 1	 0
node_2936	node_2945	 42	42	 42	 0
node_10332	B.GB.2007.MM34.14.1B2.MT794637	 3987	3987	 3987	 0
node_987	A1D.KE.2012.20502v01_13.MN791635	 4368	4368	 4368	 0
node_1601	A1.KE.1986.ML170_1986.AF539405	 4396	4396	 4396	 0
node_4257	01_AE.TH.2010.40265v14_12.KY580683	 3242	2966	 2966	 0
node_3054	node_3058	 0	0	 0	 0
node_19323	B.US.2011.505_0102a.WG08.MG196696	 4473	4473	 4473	 0
node_10220	B.US.2016.9242_W0_6H1_S67.MK114890	 3928	3928	 3928	 0
node_14845	node_14923	 948	455	 948	 0
node_3830	node_3832	 0	0	 0	 0
node_13418	B.US.2016.9252_wk12_4_D22.MW061477	 4819	4819	 4819	 0
node_3729	01_AE.JP.-.DR1236.AB253692	 1356	1356	 1356	 0
node_7673	node_7678	 809	676	 809	 0
node_14194	node_14196	 0	0	 0	 0
node_8319	C.BW.2015.074-A-105-1-3_w0_68.MK457832	 3990	3990	 3990	 0
node_5256	node_5257	 0		 0	 0
node_636	node_640	 850	457	 456	 4
node_3199	01_AE.TH.2011.40512v02_03.MN792522	 4211	2427	 2427	 0
node_15508	node_15510	 2	2	 2	 0
node_3605	node_3607	 57	42	 57	 0
node_5587	0107.CN.2015.BJ2015EU19.KY950610	 3701	3473	 3701	 0
node_9153	node_9154	 21	21	 21	 0
node_637	node_639	 748	743	 748	 0
node_5291	C.NP.2000.11NP115.KU341731	 1088	301	 262	 37
node_1065	A1.RW.2008.R1077F_175071_P1_14.MT942847	 6535	2874	 2871	 3
node_8962	01F1G.CD.2001.CG-0070-01.MN116203	 265	265	 265	 0
node_14913	B.US.2019.TSC-135-V2-PL2-J9.OM209812	 3881	3881	 3881	 0
node_2645	node_2646	 0	0	 0	 0
node_652	G.NG.2009.09NG010315.KX389625	 2325	2319	 2325	 0
node_6191	node_6193	 172	172	 172	 0
node_1634	A1.KE.2011.20233v01_03.MW443159	 3681	3681	 3681	 0
node_4967	01BC.TH.2011.7242P00_15.MT121816	 12032	5422	 5420	 2
node_1176	node_1215	 175	175	 175	 0
node_43	A1K.CM.2007.280-10.KP718919	 3988	3988	 3988	 0
node_3656	node_3657	 12	12	 12	 0
node_12213	node_12214	 116	116	 116	 0
node_13909	B.US.2009.Pt1_DH_DNA_end4_1.ON015266	 6693	3933	 4212	 130
node_2237	D.UG.1986.002407.OP039472	 1328	608	 600	 8
node_638	G.NG.2011.11NG050489.KX389645	 14583	3669	 3265	 451
node_11814	B.FR.2018.AB-21D.ON421469	 4082	2668	 2668	 0
node_16278	node_16280	 0	0	 0	 0
node_7476	C.BW.2015.074-AP-119-1-3_w0_122.MZ766615	 4374	4153	 4152	 1
node_11375	node_11379	 0	0	 0	 0
node_3518	node_3519	 9867	2737	 2735	 2
node_11094	B.US.2019.TSC-141-V1-PL5-K5.OM208436	 4435	4435	 4435	 0
node_3359	01_AE.TH.2000.00TH_C4382.AY945725	 3557	3557	 3557	 0
node_9048	node_9050	 177	178	 177	 0
node_1711	A1.KE.2010.20355v01_05.OM824817	 3979	3051	 3051	 0
node_14734	B.US.2019.TSC-135-V2-PL2-A1.OM209782	 4415	3865	 3865	 0
node_2257	node_2259	 531	533	 531	 0
node_3142	01_AE.TH.2010.40100v01_06.KY580585	 4091	4091	 4091	 0
node_13353	B.US.2016.9252_wk12_2_C23.MW061373	 4826	4826	 4826	 0
node_15145	B.CY.2008.CY220.JF683769	 3939	3939	 3939	 0
node_6575	node_6577	 2792	2794	 2792	 0
node_734	BG.RU.2017.RU_ERS_2685_2017.MZ327289	 12902	5024	 4897	 195
node_5500	node_5501	 73	70	 73	 0
node_4186	node_4187	 1	1	 1	 0
node_3560	node_3569	 280	280	 280	 0
node_3293	01_AE.VN.1997.97VNHCM343.FJ185243	 3435	3436	 3435	 0
node_2360	node_2362	 1	1	 1	 0
node_4219	01_AE.TH.2008.AA067a_WG8.JX447463	 13856	3580	 3572	 8
node_6611	C.MW.2008.CH596.PL.030408.BE.6.KY112377	 789	789	 789	 0
node_13842	node_13843	 0	0	 0	 0
node_473	0206.GH.2020.KBH05-GH.OQ121848	 5895	4604	 4523	 101
node_14851	B.US.2019.TSC-135-V2-PL2-H14.OM209802	 4109	3875	 3875	 0
node_3622	01_AE.TH.2007.AA019a_WG7.JX446924	 1133	1133	 1133	 0
node_1836	node_1838	 66	67	 66	 0
node_4865	53_01B.MY.2010.10MYKJ079.JX390611	 3858	3858	 3858	 0
node_628	G.NG.2001.PL0567.DQ168573	 1588	1588	 1588	 0
node_9520	B.DE.2018.9255_W-2_9J18.MN090940	 12	12	 12	 0
node_10682	node_10684	 180	182	 180	 0
node_14552	B.US.2016.9247_W0_3L24_S76.MK115514	 4787	4787	 4787	 0
node_4221	01_AE.TH.2008.AA067a_WG7.JX447462	 3015	3015	 3015	 0
node_305	node_307	 124	124	 124	 0
node_2588	node_2589	 33	35	 33	 0
node_2516	D.KE.2014.20941v02_10.OM825108	 4493	4493	 4493	 0
node_666	node_667	 74	74	 74	 0
node_2229	D.UG.2017.Donor16_S6123.OQ686084	 354	47	 46	 1
node_1151	node_1152	 198	198	 198	 0
node_626	node_628	 345	331	 345	 0
node_12414	B.CA.2017.ART3_61E6_ID14_9039_32.ON816269	 3743	3743	 3743	 0
node_10354	node_10356	 47	47	 47	 0
node_3539	01_AE.TH.2014.Pt17_PreART_13.ON902789	 437	437	 437	 0
node_19772	B.US.2019.5210-WK-2-PL12-P12.OM206626	 4088	3606	 3606	 0
node_2422	A1CD.UG.2009.193006.MW006062	 7199	4853	 6659	 60
node_5754	node_5755	 241	232	 241	 0
node_9792	B.DK.2004.PMVL_039.EF514703	 3224	2603	 2736	 58
node_2150	A1CD.KE.2011.20442v02_06.OM824878	 12610	4721	 4720	 1
node_621	node_626	 3189	2788	 3189	 0
node_4021	01_AE.TH.-.F2_PID_27_W0_S_8E12_3131_0_R472.ON500881	 13262	4711	 4678	 33
node_12301	B.US.2016.9241_W12_3L9_S44.MK114766	 3954	3954	 3954	 0
node_832	A1.RW.2007.R880FPL_d157_B8.KP223799	 3038	3038	 3038	 0
node_3989	node_3990	 143	143	 143	 0
node_11117	B.US.2012.2452-PBEM-14.KY778616	 5438	3892	 3888	 4
node_13448	B.US.2016.9252_W0_15H3_S73.MK115738	 3826	3826	 3826	 0
node_10550	B.US.2013.2026_EM_11.KY766150	 1735	1185	 1185	 0
node_12671	B.US.2012.505_1012a.WG17.MG196920	 4843	3899	 3899	 0
node_790	node_791	 186	186	 186	 0
node_3843	01_AE.TH.2005.AA004a_wg3.JX446714	 3302	3302	 3302	 0
node_11246	B.US.2016.9244_W12_7J10_S53.MK115327	 6796	4482	 4482	 0
node_3430	node_3431	 140	138	 140	 0
node_1013	node_1015	 1	1	 1	 0
node_7381	CD.MW.2008.CH492.CV.020608.UT.4.KY112270	 0	0	 0	 0
node_8669	O.DE.-.DEOXXDE004.KF859742	 1183	1183	 1183	 0
node_10619	28_BF1.BR.1999.BREPM12313.DQ085872	 4106	3787	 3776	 11
node_4420	node_4439	 1077	1077	 1077	 0
node_10277	node_10278	 0	0	 0	 0
node_4423	node_4424	 345	345	 345	 0
node_3068	01_AE.TH.2000.00TH_C4118.AY945722	 3924	3924	 3924	 0
node_690	02G.NG.2011.DEURF11NG013.MT222940	 7006	5094	 6612	 14
node_19450	B.AU.2000.P1_PBMC_BSL_20.OK532968	 3698	3698	 3698	 0
node_317	02_AG.CM.2010.10CMLB088.MT349408	 8094	2972	 3374	 207
node_1368	node_1369	 396	340	 396	 0
node_1949	A6.RU.2013.MRK056.MH330372	 1797	1797	 1797	 0
node_18696	B.ID.2014.PB27.MK303349	 3293	3291	 3293	 0
node_19627	node_19628	 9	9	 9	 0
node_242	node_243	 5	5	 5	 0
node_623	G.GB.2014.14592_1_74.4.MF109568	 4455	4454	 4455	 0
node_5618	node_5619	 8284	8284	 8284	 0
node_8821	BF1.BR.2010.10BR_RJ036.KT427779	 627	627	 627	 0
node_1598	A1C.KE.1997.ML170_1997.AF539404	 5466	3905	 4136	 7
node_3255	01_AE.TH.1990.CM235.AF259954	 4580	3474	 3474	 0
node_7056	node_7066	 277	277	 277	 0
node_19038	B.US.2016.B207_wk-2_Q15_A10.MW062203	 4452	4216	 4216	 0
node_11615	B.US.2012.505_1226a.WG11.MG196959	 3806	3712	 3712	 0
node_1525	node_1526	 0	0	 0	 0
node_4907	node_4909	 1452	1452	 1452	 0
node_9341	node_9342	 212	212	 212	 0
node_3467	node_3468	 360	360	 360	 0
node_14497	node_14498	 11	11	 11	 0
node_893	A1C.RW.2009.R3584M_175089_14.MT942902	 3557	3557	 3557	 0
node_14496	node_14515	 0	0	 0	 0
node_1238	A1.RW.2007.R463FPB_d19_C7.KP223732	 4083	3689	 3689	 0
node_17462	node_17463	 0	0	 0	 0
node_10306	node_10307	 236	0	 0	 0
node_15375	B.US.2014.147GW14P8E11.MK384038	 3625	2647	 2647	 0
node_2337	D.UG.2005.p190049.JX236668	 1033	1033	 1033	 0
node_2203	A1D.UG.2011.10428v09_07.MN791264	 2817	2817	 2817	 0
node_3287	node_3326	 4	4	 4	 0
node_7606	node_7608	 148	146	 148	 0
node_5704	77_cpx.MY.2013.13MYNBB108.KX673818	 1063	481	 539	 23
node_15312	node_15314	 8	8	 8	 0
node_1109	A1.RW.2010.R3469F_175090_7.MT942924	 5108	4714	 4714	 0
node_6360	node_6362	 96	57	 96	 0
node_15097	B.AU.2000.P5-SCR-PBMC-19.OK533016	 4104	3753	 3752	 1
node_19746	B.US.2019.5210-WK26-PL10-M21.OM206330	 4445	4445	 4445	 0
node_17130	node_17131	 2032	2031	 2032	 0
node_2802	01_AE.TH.2011.40577v14_11.MN792577	 122	122	 122	 0
node_19404	B.US.2003.84285_13872_1.MH060823	 5533	3547	 3545	 2
node_8778	node_8780	 49	50	 49	 0
node_10487	B.US.2017.2026_EMDRn_23.MW753741	 1156	1156	 1156	 0
node_3330	01_AE.TH.2001.01TH_C3256.AY945720	 11770	5076	 4981	 95
node_571	04_cpx.CY.1994.94CY032_3.AF049337	 5342	4744	 4736	 8
node_11074	node_11075	 243	8	 7	 1
node_747	node_748	 368	103	 96	 4
node_5668	07C.CN.2014.LS14267.OQ513509	 8871	8871	 8871	 0
node_619	node_620	 306	305	 306	 0
node_15299	node_15300	 3	3	 3	 0
node_16855	B.US.2005.324Pt1302005P11F4.MK383550	 1095	1095	 1095	 0
node_16842	B.US.2005.296Pt1302005P10C8.MK384653	 2345	1178	 1163	 15
node_1763	node_1782	 7088	1444	 1746	 108
node_4242	01_AE.TH.2010.40265v02_05.KY580646	 3707	2949	 2949	 0
node_16368	node_16369	 236	0	 0	 0
node_620	02G.NG.2009.09NG010483.KX389623	 5689	4459	 5689	 0
node_2109	16_A2D.KE.1991.KNH1271.AY945736	 2740	1058	 983	 67
node_17548	node_17550	 0	0	 0	 0
node_2538	node_2539	 64	66	 64	 0
node_4665	01_AE.ID.2013.IDU10_Surabaya_2013.OQ357236	 4538	4542	 4538	 0
node_4953	01BC.TH.2011.2547242P000FL_S04.MG989536	 3163	3163	 3163	 0
node_619	G.NG.2010.10NG020420.KX389615	 4109	4102	 4109	 0
node_617	node_618	 26	17	 26	 0
node_3355	node_3356	 7270	3141	 3904	 10
node_654	node_659	 1473	1175	 1473	 0
node_12541	B.US.2014.PID1SC-Pl5-D20.OQ949076	 2583	2253	 2253	 0
node_2278	D.UG.2007.p191647.JX236670	 1748	1384	 1369	 22
node_160	02_AG.GH.2003.03GH182AG.AB286857	 6763	3449	 3281	 172
node_3396	01_AE.TH.2011.40363v09_09.MN792442	 3337	3337	 3337	 0
node_18295	B.US.2005.USPI83747EI350y05111pcWG2B19.JN024197	 703	391	 389	 2
node_7024	C.ZM.2009.Z3618M_18Jun09_PL_NFLG_SGA1.KR820358	 2069	1377	 1377	 0
node_10953	B.BG.2008.V_08_001.MH746261	 4386	4386	 4386	 0
node_4226	node_4227	 49	29	 49	 0
node_2334	node_2335	 138	141	 138	 0
node_615	G.NG.2012.12NG060409.KX389648	 4923	4925	 4923	 0
node_5064	node_5065	 1365	1365	 1365	 0
node_5067	node_5072	 984	512	 502	 15
node_4446	01_AE.TH.2015.2549813P000FL_Sm.MK272440	 3150	2866	 2866	 0
node_6939	node_6940	 223	223	 223	 0
node_16610	B.US.2018.5111_wk-2_PL3_E6.MW059480	 3471	2879	 2877	 2
node_613	node_614	 87	82	 87	 0
node_5080	01_AE.CN.2009.09LNA425.JX960621	 1198	85	 82	 7
node_14187	B.US.2005.USPI38417EI83y05071pcWG2B4.JN024386	 4742	4674	 4674	 0
node_1162	A1.TZ.2010.30124v14_04.MN791895	 4129	4129	 4129	 0
node_13193	B.US.2016.9252_W12_29O11_S36.MK115847	 4767	4767	 4767	 0
node_1921	node_1922	 897	896	 897	 0
node_2138	node_2139	 4	4	 4	 0
node_4413	01_AE.TH.2010.2548950P000FL_Sa.MG989559	 4926	4926	 4926	 0
node_14082	B.US.2013.2303_PBNV_4.MZ080701	 5320	4676	 4676	 0
node_1166	A1.TZ.2010.30124v14_11.MN791902	 1680	1680	 1680	 0
node_8236	node_8237	 0	0	 0	 0
node_129	J.CM.2004.04CMU11421.GU237072	 14660	4209	 12740	 81
node_591	node_611	 254	254	 254	 0
node_5595	node_5596	 176	176	 176	 0
node_4795	node_4796	 195	195	 195	 0
node_607	node_609	 18	18	 18	 0
node_1887	A6.CY.2017.CY401.ON989220	 2651	1445	 1995	 47
node_5912	71_BF1.BR.2010.10BR_PE092.KJ849778	 3464	3416	 3464	 0
node_2864	node_2866	 378	378	 378	 0
node_17798	node_17800	 0	0	 0	 0
node_10366	B.BR.2010.10BR_RJ024.KT427784	 3739	3739	 3739	 0
node_1945	A6.RU.2015.RU_ERS_623_2015.MT334911	 16904	1552	 1711	 637
node_1070	node_1071	 29	29	 29	 0
node_18983	node_18984	 0	0	 0	 0
node_2424	A1D.KE.2011.20314v01_01.MN791443	 3907	3907	 3907	 0
node_12491	B.CY.2005.CY097.FJ388924	 1536	1536	 1536	 0
node_3315	01_AE.TH.2000.OUR661I.AY358057	 3722	3722	 3722	 0
node_606	G.NG.2011.DEMG11NG007.KY953201	 10706	1261	 1092	 167
node_2949	01_AE.TH.2011.2549533P000FL_Sj.MG989565	 1811	862	 807	 57
node_10778	node_10779	 44	44	 44	 0
node_1483	A1D.KE.2004.04KE880505V2.KT022396	 4365	4314	 4365	 0
node_603	node_605	 4225	4225	 4225	 0
node_6425	C.ZM.1989.ZAM18.AB485645	 4997	4997	 4997	 0
node_1693	A1.UG.1986.002415.OP039477	 2967	2960	 2967	 0
node_15325	node_15327	 552	0	 0	 0
node_1919	A6.CY.2019.CY615.ON989335	 15105	2883	 2912	 384
node_2419	node_2420	 1757	368	 1757	 0
node_11763	node_11772	 33	33	 33	 0
node_9747	node_9748	 1663	1665	 1663	 0
node_4466	01_AE.ID.2014.PB16_Sorong_2014.OQ357250	 4149	4070	 4149	 0
node_14222	node_14261	 0	0	 0	 0
node_17619	B.DE.2016.9254_W0_1D20_S1.MK115965	 1913	703	 703	 0
node_8962	01F1G.CD.2002.CG-0427a-02V.MN116206	 285	285	 285	 0
node_4321	node_4322	 1153	1155	 1153	 0
node_4358	01_AE.TH.-.8820P00a.MK867604	 13666	3923	 3916	 7
node_634	node_653	 417	417	 417	 0
node_12313	B.US.2012.505_1569a.WG04.MG197054	 4655	3799	 3799	 0
node_3946	01_AE.TH.2006.AA082a_WG12.JX447640	 3095	3095	 3095	 0
node_4070	node_4079	 535	535	 535	 0
node_5303	C.NP.2015.NP13.MK493076	 1115	1115	 1115	 0
node_951	node_953	 2	2	 2	 0
node_13405	node_13406	 0	0	 0	 0
node_7070	C.MW.2009.CH1064.PL.080409.A2.06.KY111992	 450	450	 450	 0
node_5739	node_5740	 1583	1583	 1583	 0
node_676	G.-.2003.LA24HoCe.KU168278	 5507	5507	 5507	 0
node_17577	node_17578	 1	1	 1	 0
node_6416	node_6418	 33	27	 33	 0
node_19582	B.US.1995.USPI90770EI72y95091pcWG2B3.JN024309	 4526	3742	 3742	 0
node_1472	node_1473	 257	257	 257	 0
node_969	A1D.KE.2012.20502v01_05.MN791629	 3686	3686	 3686	 0
node_1958	A6.RU.2016.RU_ERS_1091_2016.MT369972	 1167	79	 69	 7
node_14593	node_14603	 0	0	 0	 0
node_18286	node_18305	 494	192	 192	 0
node_830	node_831	 2419	2025	 2025	 0
node_3710	node_3711	 249	249	 249	 0
node_9112	node_9113	 14	14	 14	 0
node_12725	B.US.2016.1408_TEM_4.MN467336	 4617	4617	 4617	 0
