Parent	Child	PanMAN_Diff	MAFFT_Diff	Expected_Mismatch_Count_After_Correction	Mismatch_Count_In_MA_Blocks
node_1468166	OY531506.1	 0	0	 0	 0
node_1212490	OK622935.1	 0	0	 0	 0
node_217685	MZ308411.1	 0	0	 0	 0
node_243553	OW822592.1	 0	0	 0	 0
node_13264	OD936063.1	 0	0	 0	 0
node_112829	OU325418.1	 0	0	 0	 0
node_976050	ON965086.1	 0	0	 0	 0
node_228993	OY662389.1	 0	0	 0	 0
node_1549496	OU299138.1	 0	0	 0	 0
node_630939	OP260041.1	 0	0	 0	 0
node_894617	OW044778.1	 0	0	 0	 0
node_1334249	OK005485.1	 0	0	 0	 0
node_191748	node_191792	 0	0	 0	 0
node_1100549	OV343221.1	 0	0	 0	 0
node_245717	OW533529.1	 0	0	 0	 0
node_1638819	MZ033976.1	 0	0	 0	 0
node_1358219	OL402966.1	 0	0	 0	 0
node_143807	OX516950.1	 0	0	 0	 0
node_1335212	OP726540.1	 0	0	 0	 0
node_1544157	OY957728.1	 0	0	 0	 0
node_1397397	OU821352.1	 0	0	 0	 0
node_149460	OK341130.1	 0	0	 0	 0
node_613956	node_613957	 0	0	 0	 0
node_1089840	OK261111.1	 0	0	 0	 0
node_1627022	node_1627039	 0	0	 0	 0
node_1360349	OM129873.1	 0	0	 0	 0
node_45526	node_45527	 0	0	 0	 0
node_159855	OD918092.1	 0	0	 0	 0
node_502874	OY017278.1	 0	0	 0	 0
node_1384393	OU933668.1	 0	0	 0	 0
node_1266859	node_1266863	 0	0	 0	 0
node_119833	OU121981.1	 0	0	 0	 0
node_983040	OM413058.1	 0	0	 0	 0
node_432303	OW076489.1	 0	0	 0	 0
node_814963	node_814964	 0	0	 0	 0
node_146670	ON186130.1	 0	0	 0	 0
node_233960	node_233961	 0	0	 0	 0
node_599882	OX918388.1	 0	0	 0	 0
node_128833	OX718877.1	 0	0	 0	 0
node_997457	node_997458	 0	0	 0	 0
node_1614559	OK564821.1	 0	0	 0	 0
node_1654203	OR567322.1	 0	0	 0	 0
node_717942	OX801180.1	 0	0	 0	 0
node_668582	OY168829.1	 0	0	 0	 0
node_1303355	node_1303358	 0	0	 0	 0
node_952050	OY331564.1	 0	0	 0	 0
node_122703	node_122704	 0	0	 0	 0
node_1152748	OL748375.1	 0	0	 0	 0
node_338434	OY579764.1	 0	0	 0	 0
node_1548788	OX534588.1	 0	0	 0	 0
node_522140	OP989322.1	 0	0	 0	 0
node_913131	OM566096.1	 0	0	 0	 0
node_102863	OD948413.1	 0	0	 0	 0
node_112362	OU314976.1	 0	0	 0	 0
node_1234582	OX625672.1	 0	0	 0	 0
node_1322153	OK712511.1	 0	0	 0	 0
node_361936	OX462074.1	 0	0	 0	 0
node_443459	OY851406.1	 0	0	 0	 0
node_1425496	OX979411.1	 0	0	 0	 0
node_1238284	OV399565.1	 0	0	 0	 0
node_808258	OM224362.1	 0	0	 0	 0
node_93410	MT972421.1	 0	0	 0	 0
node_1151362	OK388833.1	 0	0	 0	 0
node_355946	OR052832.1	 0	0	 0	 0
node_1447694	OU819587.1	 0	0	 0	 0
node_1053422	OV106624.2	 0	0	 0	 0
node_828079	OM489029.1	 0	0	 0	 0
node_1559096	OU292722.1	 0	0	 0	 0
node_298283	OX442583.1	 0	0	 0	 0
node_1379030	node_1379033	 0	0	 0	 0
node_1241462	OV112860.1	 0	0	 0	 0
node_195102	OY607755.1	 0	0	 0	 0
node_255918	ON792703.1	 0	0	 0	 0
node_121188	OU172505.1	 0	0	 0	 0
node_1112380	OV504580.1	 0	0	 0	 0
node_1499351	OU635061.1	 0	0	 0	 0
node_1216222	OM003190.1	 0	0	 0	 0
node_708101	node_708233	 0	0	 0	 0
node_1128111	OK088057.1	 0	0	 0	 0
node_724744	OW966623.1	 0	0	 0	 0
node_412271	OY289098.1	 0	0	 0	 0
node_95746	OQ816752.1	 0	0	 0	 0
node_1666010	OK465770.1	 0	0	 0	 0
node_1047765	OV017798.1	 0	0	 0	 0
node_257032	OY238062.1	 0	0	 0	 0
node_828604	OX908779.1	 0	0	 0	 0
node_550230	England/DHSC-CY8G1OQ/2022	 6	6	 6	 0
node_247198	OW223659.1	 0	0	 0	 0
node_1281571	England/MILK-2C3B583/2021	 1	1	 1	 0
node_713840	PQ157422.1	 0	0	 0	 0
node_1608056	node_1608111	 0	0	 0	 0
node_976132	ON642813.1	 0	0	 0	 0
node_393272	OW149113.1	 0	0	 0	 0
node_464537	OX338903.1	 0	0	 0	 0
node_335903	OY290257.1	 0	0	 0	 0
node_436104	OW621498.1	 0	0	 0	 0
node_435689	OP031225.1	 0	0	 0	 0
node_1179203	OL353502.1	 0	0	 0	 0
node_121529	OK291344.1	 0	0	 0	 0
node_521875	OQ165376.1	 0	0	 0	 0
node_41224	node_41231	 0	0	 0	 0
node_1238732	OU598431.1	 0	0	 0	 0
node_416557	OX756690.1	 0	0	 0	 0
node_1260432	node_1260433	 0	0	 0	 0
node_1578553	OX111720.1	 0	0	 0	 0
node_360681	node_360682	 0	0	 0	 0
node_320736	PP342850.1	 0	0	 0	 0
node_1581180	OQ900797.1	 0	0	 0	 0
node_770377	node_772144	 0	0	 0	 0
node_585857	OP147005.1	 0	0	 0	 0
node_962647	ON019533.1	 0	0	 0	 0
node_884057	OW045658.1	 0	0	 0	 0
node_3005	OQ521345.1	 0	0	 0	 0
node_920668	OW465804.1	 0	0	 0	 0
node_872804	OM949076.1	 0	0	 0	 0
node_783416	OX045392.1	 0	0	 0	 0
node_114929	OU322603.1	 0	0	 0	 0
node_1510911	OU872836.1	 0	0	 0	 0
node_1209834	OL483952.1	 0	0	 0	 0
node_934348	OW086708.1	 0	0	 0	 0
node_137703	OU254170.1	 0	0	 0	 0
node_1155597	OL863938.1	 0	0	 0	 0
node_1473884	OV258203.1	 0	0	 0	 0
node_1347634	node_1347635	 0	0	 0	 0
node_131987	OD904831.1	 0	0	 0	 0
node_1042404	OW341141.1	 0	0	 0	 0
node_437413	ON643268.1	 0	0	 0	 0
node_1142759	OP701940.1	 0	0	 0	 0
node_915006	OV754530.1	 0	0	 0	 0
node_948687	node_949263	 0	0	 0	 0
node_314488	node_314489	 0	0	 0	 0
node_310970	node_310971	 0	0	 0	 0
node_168213	node_168238	 0	0	 0	 0
node_1598909	OL531262.1	 0	0	 0	 0
node_1241445	OU944655.1	 0	0	 0	 0
node_1653069	OK466175.1	 0	0	 0	 0
node_466863	OQ899093.1	 0	0	 0	 0
node_1201628	node_1201684	 0	0	 0	 0
node_1458816	OY407466.1	 0	0	 0	 0
node_1444049	OV306502.1	 0	0	 0	 0
node_1080413	node_1080427	 0	0	 0	 0
node_733394	OX150943.1	 0	0	 0	 0
node_505467	OY830845.1	 0	0	 0	 0
node_1232025	OW708897.1	 0	0	 0	 0
node_898351	OW194741.1	 0	0	 0	 0
node_1432752	OV001327.1	 0	0	 0	 0
node_1648287	PP607215.1	 0	0	 0	 0
node_1067297	OL773656.1	 0	0	 0	 0
node_1218290	OL536153.1	 0	0	 0	 0
node_165486	node_165487	 0	0	 0	 0
node_733275	ON451742.1	 0	0	 0	 0
node_1371530	OL512642.1	 0	0	 0	 0
node_1322721	OM079394.1	 0	0	 0	 0
node_1588887	ON478016.1	 0	0	 0	 0
node_852723	node_852724	 0	0	 0	 0
node_1245484	OV003467.1	 0	0	 0	 0
node_730590	ON699161.1	 0	0	 0	 0
node_434751	OY465755.1	 0	0	 0	 0
node_90009	OU017809.1	 0	0	 0	 0
node_1073181	PP225591.1	 0	0	 0	 0
node_913261	node_913264	 0	0	 0	 0
node_1409918	OU606263.1	 0	0	 0	 0
node_209405	node_209413	 0	0	 0	 0
node_1120580	OK373540.1	 0	0	 0	 0
node_862481	OY556355.1	 0	0	 0	 0
node_197779	OU127068.1	 0	0	 0	 0
node_1035111	OQ523156.1	 0	0	 0	 0
node_808258	OW791847.1	 0	0	 0	 0
node_27823	OB996819.1	 0	0	 0	 0
node_394881	ON309590.1	 0	0	 0	 0
node_220487	OV905162.1	 0	0	 0	 0
node_306584	OX623928.1	 0	0	 0	 0
node_854917	OW722456.1	 0	0	 0	 0
node_1596901	MZ785923.1	 0	0	 0	 0
node_1500506	OU375325.1	 0	0	 0	 0
node_425420	node_425435	 0	0	 0	 0
node_1364126	OK613374.1	 0	0	 0	 0
node_1400158	OU492142.1	 0	0	 0	 0
node_1131931	OL955076.1	 0	0	 0	 0
node_1429006	OW724821.1	 0	0	 0	 0
node_935097	OM823709.1	 0	0	 0	 0
node_1315816	OK614940.1	 0	0	 0	 0
node_909231	node_909232	 0	0	 0	 0
node_1212979	MZ778021.1	 0	0	 0	 0
node_996545	OY674990.1	 0	0	 0	 0
node_1123232	OL488884.1	 0	0	 0	 0
node_1431180	OU509690.1	 0	0	 0	 0
node_598651	node_598653	 0	0	 0	 0
node_8768	MZ747272.1	 0	0	 0	 0
node_428329	ON372861.1	 0	0	 0	 0
node_1214640	OM059081.2	 0	0	 0	 0
node_1172953	OV605713.1	 0	0	 0	 0
node_1399258	OV440618.1	 0	0	 0	 0
node_1020787	MZ450508.1	 0	0	 0	 0
node_234677	OW646690.1	 0	0	 0	 0
node_23019	OX569814.1	 0	0	 0	 0
node_1598570	OK055497.1	 0	0	 0	 0
node_965681	node_965715	 0	0	 0	 0
node_184668	ON113791.1	 0	0	 0	 0
node_1460667	OU291316.1	 0	0	 0	 0
node_355844	node_355845	 0	0	 0	 0
node_1233242	OV377180.1	 0	0	 0	 0
node_1494601	OV154998.1	 0	0	 0	 0
node_576270	OP825408.1	 0	0	 0	 0
node_1594582	OX686298.1	 0	0	 0	 0
node_1464384	node_1464388	 0	0	 0	 0
node_1651064	node_1651065	 0	0	 0	 0
node_1245418	OV431755.1	 0	0	 0	 0
node_550992	OY375634.1	 0	0	 0	 0
node_1109874	OW309453.1	 0	0	 0	 0
node_112607	OU291993.1	 0	0	 0	 0
node_1421033	OX974085.1	 0	0	 0	 0
node_683974	OR277807.1	 0	0	 0	 0
node_1182966	OY503222.1	 0	0	 0	 0
node_480579	OP916461.1	 0	0	 0	 0
node_1184457	node_1184458	 0	0	 0	 0
node_1528269	OU866004.1	 0	0	 0	 0
node_609845	OY126724.1	 0	0	 0	 0
node_426266	OW486349.1	 0	0	 0	 0
node_298468	OR712031.1	 0	0	 0	 0
node_1184476	MZ784813.1	 0	0	 0	 0
node_955247	node_990883	 0	0	 0	 0
node_685146	OY883130.1	 0	0	 0	 0
node_976829	OM647160.2	 0	0	 0	 0
node_910108	OM513569.1	 0	0	 0	 0
node_904704	OW700142.1	 0	0	 0	 0
node_223142	OD976675.1	 0	0	 0	 0
node_728147	node_728447	 0	0	 0	 0
node_1003949	OW071246.1	 0	0	 0	 0
node_1044176	node_1044178	 0	0	 0	 0
node_993725	OV750331.1	 0	0	 0	 0
node_766820	OX148557.1	 0	0	 0	 0
node_486094	OQ174380.1	 0	0	 0	 0
node_1064102	OK508566.1	 0	0	 0	 0
node_695318	PQ028899.1	 0	0	 0	 0
node_451723	OR153376.1	 0	0	 0	 0
node_1566190	OW668709.1	 0	0	 0	 0
node_687399	OQ193660.1	 0	0	 0	 0
node_1398009	OV473543.1	 0	0	 0	 0
node_1188803	OL930216.1	 0	0	 0	 0
node_1422864	OV044692.1	 0	0	 0	 0
node_641222	OY099849.1	 0	0	 0	 0
node_1562986	OY510352.1	 0	0	 0	 0
node_1024469	OQ691443.1	 0	0	 0	 0
node_402080	OW710385.1	 0	0	 0	 0
node_834493	OX521946.1	 0	0	 0	 0
node_922904	OW091822.1	 0	0	 0	 0
node_1053625	OX851945.1	 0	0	 0	 0
node_1076392	OK496236.1	 0	0	 0	 0
node_937987	node_937988	 0	0	 0	 0
node_1315088	OU802871.1	 0	0	 0	 0
node_202721	OU368513.1	 0	0	 0	 0
node_1409641	node_1409643	 0	0	 0	 0
node_867853	OW159503.1	 0	0	 0	 0
node_1347279	OL453777.1	 0	0	 0	 0
node_160877	node_160878	 0	0	 0	 0
node_963161	ON304506.1	 0	0	 0	 0
node_1541710	OU725151.1	 0	0	 0	 0
node_889267	OW969298.1	 0	0	 0	 0
node_1479250	OY666304.1	 0	0	 0	 0
node_1185912	MZ878980.1	 0	0	 0	 0
node_1638615	MZ037258.1	 0	0	 0	 0
node_133299	OU236458.1	 0	0	 0	 0
node_1629576	MW228213.1	 0	0	 0	 0
node_159733	node_159734	 0	0	 0	 0
node_1314812	OU492732.1	 0	0	 0	 0
node_1428899	OY549723.1	 0	0	 0	 0
node_1129139	OK522211.1	 0	0	 0	 0
node_1351969	node_1351975	 0	0	 0	 0
node_1205851	OM055253.1	 0	0	 0	 0
node_974024	OM620895.1	 0	0	 0	 0
node_252341	OX077532.1	 0	0	 0	 0
node_1601803	OX623048.1	 0	0	 0	 0
node_64008	ON339809.1	 0	0	 0	 0
node_600630	OY026515.1	 0	0	 0	 0
node_1115074	OU824172.1	 0	0	 0	 0
node_97339	OY366368.1	 0	0	 0	 0
node_147119	MZ078057.1	 0	0	 0	 0
node_98690	OU266477.1	 0	0	 0	 0
node_673370	OX320887.1	 0	0	 0	 0
node_1221142	OM506663.1	 0	0	 0	 0
node_1499805	node_1499835	 0	0	 0	 0
node_1087885	OK396275.1	 0	0	 0	 0
node_1320100	OM275271.1	 0	0	 0	 0
node_164338	OU127917.1	 0	0	 0	 0
node_1305152	OV219469.1	 0	0	 0	 0
node_1257523	node_1257524	 0	0	 0	 0
node_1203273	node_1203280	 0	0	 0	 0
node_701222	PP267570.1	 0	0	 0	 0
node_279135	node_279136	 0	0	 0	 0
node_1150482	OL694903.2	 0	0	 0	 0
node_681801	OP372484.1	 0	0	 0	 0
node_1555819	OU897917.1	 0	0	 0	 0
node_1370885	OL789565.1	 0	0	 0	 0
node_412518	node_412519	 0	0	 0	 0
node_338750	OQ415608.1	 0	0	 0	 0
node_659156	OY131835.1	 0	0	 0	 0
node_935074	OM916883.1	 0	0	 0	 0
node_51732	PP299503.1	 0	0	 0	 0
node_500207	node_500214	 0	0	 0	 0
node_233135	ON049148.1	 0	0	 0	 0
node_1539043	OV362059.1	 0	0	 0	 0
node_91815	OA977107.1	 0	0	 0	 0
node_938706	node_938923	 0	0	 0	 0
node_2542	OX682864.1	 0	0	 0	 0
node_1437138	OV420767.1	 0	0	 0	 0
node_1308438	OV000137.1	 0	0	 0	 0
node_156134	OY860447.1	 0	0	 0	 0
node_863863	PP258201.1	 0	0	 0	 0
node_29783	OX604498.1	 0	0	 0	 0
node_1185144	OV078353.1	 0	0	 0	 0
node_1594445	MZ726484.1	 0	0	 0	 0
node_1671443	node_1671540	 0	0	 0	 0
node_1539940	OV054182.1	 0	0	 0	 0
node_1351597	node_1351738	 0	0	 0	 0
node_856250	OY521657.1	 0	0	 0	 0
node_274768	OW384051.1	 0	0	 0	 0
node_696127	OZ086809.1	 0	0	 0	 0
node_1029134	OV016137.1	 0	0	 0	 0
node_48353	OR402368.1	 0	0	 0	 0
node_600278	OY368150.1	 0	0	 0	 0
node_855953	OM854320.1	 0	0	 0	 0
node_1434212	OV022433.1	 0	0	 0	 0
node_1086912	node_1086913	 0	0	 0	 0
node_1449085	node_1449088	 0	0	 0	 0
node_202497	OU151821.1	 0	0	 0	 0
node_252168	OZ048917.1	 0	0	 0	 0
node_1652237	MW084482.1	 0	0	 0	 0
node_863086	OQ088474.1	 0	0	 0	 0
node_1671655	FR994009.1	 0	0	 0	 0
node_1457333	OW560761.1	 0	0	 0	 0
node_944466	OM532093.1	 0	0	 0	 0
node_373179	node_373186	 0	0	 0	 0
node_19546	OA983891.1	 0	0	 0	 0
node_832388	OX085452.1	 0	0	 0	 0
node_113670	OY864236.1	 0	0	 0	 0
node_1347924	OL945555.1	 0	0	 0	 0
node_1553423	node_1553424	 0	0	 0	 0
node_1472196	OX578425.1	 0	0	 0	 0
node_487355	node_487566	 0	0	 0	 0
node_107035	node_107036	 0	0	 0	 0
node_1275730	OL460319.1	 0	0	 0	 0
node_1413422	OV628275.1	 0	0	 0	 0
node_1620948	MW858956.1	 0	0	 0	 0
node_1504793	OU738066.1	 0	0	 0	 0
node_1128402	OK404249.1	 0	0	 0	 0
node_1651672	OP535604.1	 0	0	 0	 0
node_583081	OP564871.1	 0	0	 0	 0
node_1542784	OV151859.1	 0	0	 0	 0
node_170139	OU181339.2	 0	0	 0	 0
node_567950	OP618982.1	 0	0	 0	 0
node_710767	OY987437.1	 0	0	 0	 0
node_654404	OP469297.1	 0	0	 0	 0
node_117003	OU146328.1	 0	0	 0	 0
node_1530849	OU873470.1	 0	0	 0	 0
node_1594415	OL961053.1	 0	0	 0	 0
node_231873	OX632561.1	 0	0	 0	 0
node_938807	OY638320.1	 0	0	 0	 0
node_1610365	OW331512.1	 0	0	 0	 0
node_833911	OV968409.1	 0	0	 0	 0
node_1213118	OL453778.1	 0	0	 0	 0
node_733901	OX064206.1	 0	0	 0	 0
node_1176571	OM168264.1	 0	0	 0	 0
node_621876	OP597302.1	 0	0	 0	 0
node_1428206	OX474311.1	 0	0	 0	 0
node_1080691	OK612414.1	 0	0	 0	 0
node_992419	OQ907916.1	 0	0	 0	 0
node_1107644	node_1107651	 0	0	 0	 0
node_1618055	OR888224.1	 0	0	 0	 0
node_1269844	OL731188.1	 0	0	 0	 0
node_1014381	OP537505.1	 0	0	 0	 0
node_1306830	OV200309.1	 0	0	 0	 0
node_1628496	MZ127338.1	 0	0	 0	 0
node_508724	OX929391.1	 0	0	 0	 0
node_1175334	node_1175335	 0	0	 0	 0
node_418616	OY815169.1	 0	0	 0	 0
node_1437280	OX886240.1	 0	0	 0	 0
node_1195845	OK189089.1	 0	0	 0	 0
node_1562706	OU898688.1	 0	0	 0	 0
node_501370	OQ890048.1	 0	0	 0	 0
node_176250	MZ153942.1	 0	0	 0	 0
node_454537	OX342697.1	 0	0	 0	 0
node_990069	ON150442.2	 0	0	 0	 0
node_820986	OM572372.1	 0	0	 0	 0
node_708601	PP338656.1	 0	0	 0	 0
node_539793	OY386438.1	 0	0	 0	 0
node_1046682	OV031931.1	 0	0	 0	 0
node_282912	OR505885.1	 0	0	 0	 0
node_608131	OY065514.1	 0	0	 0	 0
node_1362077	OL386143.1	 0	0	 0	 0
node_987183	ON253463.1	 0	0	 0	 0
node_1527496	OV311319.1	 0	0	 0	 0
node_655277	OQ442567.1	 0	0	 0	 0
node_809998	node_810000	 0	0	 0	 0
node_599167	OX831378.1	 0	0	 0	 0
node_958717	node_958719	 0	0	 0	 0
node_1117937	OK200920.1	 0	0	 0	 0
node_1226913	node_1226914	 0	0	 0	 0
node_1505433	OV603620.1	 0	0	 0	 0
node_1170790	OL769969.1	 0	0	 0	 0
node_1492	OY914621.1	 0	0	 0	 0
node_150521	MZ315493.1	 0	0	 0	 0
node_597024	OP890047.1	 0	0	 0	 0
node_429059	OW289413.1	 0	0	 0	 0
node_602667	OP783598.1	 0	0	 0	 0
node_668718	OY097868.1	 0	0	 0	 0
node_1265950	ON516762.1	 0	0	 0	 0
node_554641	OY306433.1	 0	0	 0	 0
node_1301084	OW375215.1	 0	0	 0	 0
node_1307369	node_1307370	 0	0	 0	 0
node_1467194	OV063030.1	 0	0	 0	 0
node_725981	OX844614.1	 0	0	 0	 0
node_1218307	MZ950420.1	 0	0	 0	 0
node_225961	OX537943.1	 0	0	 0	 0
node_900646	OX518361.1	 0	0	 0	 0
node_1624642	MW816997.1	 0	0	 0	 0
node_1278033	node_1278034	 0	0	 0	 0
node_1098966	node_1098972	 0	0	 0	 0
node_1377820	OK427116.1	 0	0	 0	 0
node_1460980	OV216009.1	 0	0	 0	 0
node_922812	OX894631.1	 0	0	 0	 0
node_1461379	OU768606.1	 0	0	 0	 0
node_437570	OW275256.1	 0	0	 0	 0
node_1076950	OK260090.1	 0	0	 0	 0
node_1657284	ON032963.1	 0	0	 0	 0
node_1659188	HG999016.1	 0	0	 0	 0
node_1084097	OL528305.1	 0	0	 0	 0
node_1119451	OL428481.1	 0	0	 0	 0
node_64485	MZ245657.1	 0	0	 0	 0
node_1587064	OK438528.1	 0	0	 0	 0
node_948687	ON176400.1	 0	0	 0	 0
node_929030	OY659720.1	 0	0	 0	 0
node_921538	PP208130.1	 0	0	 0	 0
node_109822	OU106423.1	 0	0	 0	 0
node_53590	MW808438.1	 0	0	 0	 0
node_1505214	OU457534.1	 0	0	 0	 0
node_1131960	OM064775.1	 0	0	 0	 0
node_322330	OR948784.1	 0	0	 0	 0
node_1129515	OL749796.1	 0	0	 0	 0
node_1068427	node_1068428	 0	0	 0	 0
node_1157539	OK374948.1	 0	0	 0	 0
node_906037	OV621847.1	 0	0	 0	 0
node_592706	OX357929.1	 0	0	 0	 0
node_982856	OW177386.1	 0	0	 0	 0
node_1534437	node_1534438	 0	0	 0	 0
node_865223	OY583034.1	 0	0	 0	 0
node_334743	OR064467.1	 0	0	 0	 0
node_1631383	PP614878.1	 0	0	 0	 0
node_261197	OW243970.1	 0	0	 0	 0
node_645503	OQ898168.1	 0	0	 0	 0
node_434784	OW506519.1	 0	0	 0	 0
node_20405	England/ALDP-A95C5D/2020	 24	24	 24	 0
node_837667	OX912185.1	 0	0	 0	 0
node_584434	OP215956.1	 0	0	 0	 0
node_990367	ON240734.2	 0	0	 0	 0
node_1174933	OK314332.1	 0	0	 0	 0
node_136469	OU180997.1	 0	0	 0	 0
node_1321888	OL853389.1	 0	0	 0	 0
node_1617480	PP161781.1	 0	0	 0	 0
node_413056	OY797976.1	 0	0	 0	 0
node_910765	node_910769	 0	0	 0	 0
node_1106941	OV073632.1	 0	0	 0	 0
node_1260874	MZ958611.1	 0	0	 0	 0
node_1483249	OV126368.1	 0	0	 0	 0
node_955247	node_972762	 0	0	 0	 0
node_1135478	OM160395.1	 0	0	 0	 0
node_1503372	OY451680.1	 0	0	 0	 0
node_55863	MW777993.1	 0	0	 0	 0
node_1510121	OU551735.1	 0	0	 0	 0
node_1009166	OV952328.1	 0	0	 0	 0
node_253020	OW829853.1	 0	0	 0	 0
node_1524755	OU532607.1	 0	0	 0	 0
node_1451498	OU810998.1	 0	0	 0	 0
node_404030	OY813369.1	 0	0	 0	 0
node_1537912	OV850767.1	 0	0	 0	 0
node_551384	OY248184.1	 0	0	 0	 0
node_496074	OY801246.1	 0	0	 0	 0
node_481252	OP783106.1	 0	0	 0	 0
node_1088986	OL829619.1	 0	0	 0	 0
node_493009	OX459383.1	 0	0	 0	 0
node_1271700	OM173728.1	 0	0	 0	 0
node_1052662	OU406568.1	 0	0	 0	 0
node_1598646	OL607619.1	 0	0	 0	 0
node_176654	MZ237084.1	 0	0	 0	 0
node_1451778	OY456700.1	 0	0	 0	 0
node_698340	PP096298.1	 0	0	 0	 0
node_1456539	OV851029.1	 0	0	 0	 0
node_155991	node_156015	 0	0	 0	 0
node_1456308	OV507698.1	 0	0	 0	 0
node_762989	OW696308.1	 0	0	 0	 0
node_1178419	OK508362.1	 0	0	 0	 0
node_1032280	OV656525.1	 0	0	 0	 0
node_626003	OP626064.1	 0	0	 0	 0
node_1160877	node_1160939	 0	0	 0	 0
node_1413224	OV137737.1	 0	0	 0	 0
node_1088207	OK364573.1	 0	0	 0	 0
node_505710	node_505746	 0	0	 0	 0
node_1261974	OM072633.1	 0	0	 0	 0
node_885631	OW120955.1	 0	0	 0	 0
node_1278360	OV001432.1	 0	0	 0	 0
node_1401642	OW568288.1	 0	0	 0	 0
node_1250617	OV196807.1	 0	0	 0	 0
node_1278377	OV015167.1	 0	0	 0	 0
node_1290684	node_1291289	 0	0	 0	 0
node_50881	MW735462.1	 0	0	 0	 0
node_1011788	OX698782.1	 0	0	 0	 0
node_1115567	OV003249.1	 0	0	 0	 0
node_766276	OW499021.1	 0	0	 0	 0
node_1549031	OU789298.1	 0	0	 0	 0
node_29527	OX607858.1	 0	0	 0	 0
node_1545629	OX496246.1	 0	0	 0	 0
node_1099351	PP143818.1	 0	0	 0	 0
node_1398933	OY863086.1	 0	0	 0	 0
node_756201	OW495231.1	 0	0	 0	 0
node_1455782	OU523535.1	 0	0	 0	 0
node_1443880	OU858140.1	 0	0	 0	 0
node_1420584	OW102261.1	 0	0	 0	 0
node_1441131	OX777845.1	 0	0	 0	 0
node_732263	OY062488.1	 0	0	 0	 0
node_139009	OU226212.1	 0	0	 0	 0
node_1529089	node_1529091	 0	0	 0	 0
node_338095	OQ441773.1	 0	0	 0	 0
node_1570204	OL249840.1	 0	0	 0	 0
node_1570152	OK501693.1	 0	0	 0	 0
node_1551165	OU994161.1	 0	0	 0	 0
node_622118	ON792197.1	 0	0	 0	 0
node_489450	OQ204604.1	 0	0	 0	 0
node_553899	OX962190.1	 0	0	 0	 0
node_237774	OY415496.1	 0	0	 0	 0
node_104592	node_108083	 0	0	 0	 0
node_1465648	OU989845.1	 0	0	 0	 0
node_1624527	MW855725.1	 0	0	 0	 0
node_1028536	OU796161.1	 0	0	 0	 0
node_152249	node_152252	 0	0	 0	 0
node_203201	OU147846.1	 0	0	 0	 0
node_321092	OR559864.1	 0	0	 0	 0
node_590590	ON978782.1	 0	0	 0	 0
node_269635	OW827164.1	 0	0	 0	 0
node_1114883	OY379509.1	 0	0	 0	 0
node_1234582	OX997579.1	 0	0	 0	 0
node_129900	OU214326.1	 0	0	 0	 0
node_1233458	OV199645.1	 0	0	 0	 0
node_1462060	node_1462069	 0	0	 0	 0
node_1248785	OV688149.1	 0	0	 0	 0
node_276571	OY149589.1	 0	0	 0	 0
node_1544387	OV158721.1	 0	0	 0	 0
node_272919	OY327070.1	 0	0	 0	 0
node_1243642	node_1243643	 0	0	 0	 0
node_1139944	node_1139945	 0	0	 0	 0
node_656304	OX925558.1	 0	0	 0	 0
node_211514	OU020521.1	 0	0	 0	 0
node_261036	OW285389.1	 0	0	 0	 0
node_1136432	MZ811455.1	 0	0	 0	 0
node_1192572	node_1192573	 0	0	 0	 0
node_1504788	OU520394.1	 0	0	 0	 0
node_370561	OQ727926.1	 0	0	 0	 0
node_709275	PP722965.1	 0	0	 0	 0
node_484102	node_484103	 0	0	 0	 0
node_1421819	OU459894.1	 0	0	 0	 0
node_1158805	OM506608.1	 0	0	 0	 0
node_982464	PP161547.1	 0	0	 0	 0
node_161817	OU143599.1	 0	0	 0	 0
node_1235717	OU760585.1	 0	0	 0	 0
node_1621352	MZ378121.1	 0	0	 0	 0
node_170374	OU222674.1	 0	0	 0	 0
node_472836	OX217781.1	 0	0	 0	 0
node_1501960	OX994363.1	 0	0	 0	 0
node_1544687	OV098901.1	 0	0	 0	 0
node_934848	OM661442.1	 0	0	 0	 0
node_534064	ON874275.1	 0	0	 0	 0
node_1243771	OV085996.1	 0	0	 0	 0
node_1196456	node_1196460	 0	0	 0	 0
node_71923	OL913327.1	 0	0	 0	 0
node_1558263	OV268837.1	 0	0	 0	 0
node_451252	OX724505.1	 0	0	 0	 0
node_263326	node_263338	 0	0	 0	 0
node_968835	OW853637.1	 0	0	 0	 0
node_1612989	MZ996439.1	 0	0	 0	 0
node_128630	OD968107.1	 0	0	 0	 0
node_1549480	OX736567.1	 0	0	 0	 0
node_621046	OP119007.1	 0	0	 0	 0
node_664407	OP706559.1	 0	0	 0	 0
node_280500	OP962094.1	 0	0	 0	 0
node_419686	OP760748.1	 0	0	 0	 0
node_1017241	MZ579011.1	 0	0	 0	 0
node_1257491	OL710020.1	 0	0	 0	 0
node_320031	PP219191.1	 0	0	 0	 0
node_1574858	node_1574859	 0	0	 0	 0
node_1386208	OV064254.1	 0	0	 0	 0
node_957807	node_957808	 0	0	 0	 0
node_1475984	OV277208.1	 0	0	 0	 0
node_624379	OP232425.2	 0	0	 0	 0
node_1084304	OM503187.1	 0	0	 0	 0
node_384673	OQ940630.1	 0	0	 0	 0
node_1297230	OV279584.2	 0	0	 0	 0
node_440059	OX141593.1	 0	0	 0	 0
