Parent	Child	PanMAN_Diff	MAFFT_Diff
node_10287	BHR/R123690000484/2023|OQ439194.1|2023-01-12	174	174
node_10293	BHR/5902904664_S81_L001/2023|OQ871377.1|2023-04-04	869	691
node_10296	node_10297	256	78
node_10286	Switzerland/BL-UHB-USB_2023_10_23_5f6122ad/2023|OY755473.1|2023-10-13	1409	495
node_10279	node_10298	179	1
node_10292	England/PHEC-YYEWO7R/2023|OX974823.1|2023-04-04	767	769
node_10280	node_10289	0	0
node_10291	BHR/870402978/2023|PP029808.1|2023-09-01	491	491
node_10286	USA/CO-CDPHE-40796814/2023|OR550011.1|2023-04-25	458	434
node_10284	Switzerland/BE-IFIK-230605_os_11/2023|OX642351.1|2023-05-25	581	581
node_10285	node_10287	233	233
node_10287	node_10288	5	5
node_10288	Germany/IMS-10594-CVDP-1CF84CDC-B8CB-49E3-9B56-58FE46BAF752/2023|OY232394.1|2023-02-13	1293	196
node_10288	Germany/IMS-10594-CVDP-C509394C-65FF-486F-B1EB-61240E64628B/2023|OY213342.1|2023-02-07	182	182
node_10289	node_10290	28	28
node_10291	Germany/IMS-10594-CVDP-05D10C14-619F-4FA3-9C49-2135C6BAC9F5/2023|OY060958.1|2023-03-19	668	491
node_10290	node_10292	33	33
node_10292	node_10293	3	4
node_10293	Switzerland/ZH-UZH-IMV-47aa6113/2023|OY742995.1|2023-09-09	1106	670
node_10289	node_10294	452	16
node_10294	node_10295	217	217
node_10295	PAK/1613-S34/2023|OQ933022.1|2023-03-13	450	450
node_10295	Germany/IMS-10432-CVDP-A73580A9-070B-4693-B873-243278AEAA50/2023|OY145869.1|2023-05-05	478	478
node_10294	node_10296	0	0
node_10297	USA/WA-UW-23031105460/2023|OQ673788.1|2023-03-11	461	461
node_10297	USA/WA-CDC-UW23032617283/2023|OQ833450.1|2023-03-26	1144	708
node_10298	node_10299	1	1
node_10299	node_10300	3	3
node_10300	node_10301	3	3
node_10301	Scotland/CLIMB-CM7YRR7Y/2023|OY722679.1|2023-07-03	1348	735
node_10301	BHR/R15902900940_S23_L001/2023|OQ871453.1|2023-04-02	630	630
node_10300	node_10302	247	247
node_10302	BHR/880200057/2023|OQ439397.1|2023-01-22	448	448
node_10302	node_10303	0	0
node_10303	BHR/970808054/2023|OQ439024.1|2023-01-09	409	409
node_10303	CHN/LNCDC-155-58/2023|C_AA027035.1|2023-05-01	774	596
node_10299	node_10304	213	213
node_10304	node_10305	20	20
node_10305	USA/UT-UPHL-230324422642/2023|OQ850498.1|2023-03-04	582	582
node_10305	CHN/YNCDC-1351/2023|C_AA025750.1|2023-06-06	1125	511
node_10304	node_10306	41	41
node_10306	USA/SD-INBRE-02558/2023|OR804255.1|2023	426	426
node_10306	node_10307	50	50
node_10307	England/PHEC-YYEIXIU/2023|OY285857.1|2023-04-21	603	603
node_10307	USA/WA-CDC-UW23032837133/2023|OQ833517.1|2023-03-28	1050	436
node_10298	node_10308	214	214
node_10308	node_10309	308	308
node_10309	node_10310	3	3
node_10310	Slovakia/RNA/2023|OX464292.1|2023-02-28	198	198
node_10310	USA/UT-UPHL-230127364865/2023|OQ371782.2|2023-01-18	1347	119
node_10309	node_10311	17	17
node_10311	USA/IL-CDC-QDX46678870/2023|OQ580075.1|2023-02-10	148	90
node_10311	node_10312	224	224
node_10312	USA/PA-CDC-LC1032340/2023|OQ734345.1|2023-03-25	1054	8
node_10312	USA/VA-CDC-LC0969034/2022|OQ167603.1|2022-12-23	135	135
node_10308	node_10313	654	150
node_10313	node_10314	19	19
node_10314	USA/OH-CDC-LC1021892/2023|OQ614589.1|2023-02-24	479	479
node_10314	USA/IN-CDC-LC1038614/2023|OQ931519.1|2023-04-14	781	345
node_10313	node_10315	0	0
node_10315	USA/OR-CDC-LC0992975/2023|OQ344898.1|2023-01-09	341	341
node_10315	node_10316	123	123
node_10316	USA/RI-CDC-LC1025634/2023|OQ642582.1|2023-02-28	313	313
node_10316	USA/DE-CDC-LC1037652/2023|OQ867569.1|2023-04-10	379	379
node_10005	node_10317	20	6
node_10317	node_10318	48	48
node_10318	node_10319	64	0
node_10319	node_10320	0	0
node_10320	node_10321	436	0
node_10321	node_10322	0	0
node_10322	node_10323	72	72
node_10323	node_10324	7	7
node_10324	USA/IL-CDC-LC1018004/2023|OQ631675.1|2023-02-17	384	354
node_10324	USA/MI-MDHHS-SC44457/2023|OR082861.1|2023-03-22	636	200
node_10323	node_10325	0	0
node_10325	USA/UT-UPHL-230217612148/2023|OQ508520.1|2023-02-06	120	120
node_10325	USA/TN-SPHL-7164/2023|OR223024.1|2023-02-01	92	92
node_10322	node_10326	2	2
node_10326	node_10327	0	0
node_10327	USA/WA-UW-23070626116/2023|OR387486.1|2023-07-06	405	405
node_10327	USA/WA-UW-23041999576/2023|OQ940212.1|2023-04-19	252	252
node_10326	node_10328	11	11
node_10328	USA/VA-VTVAS3-GSC44558/2023|OR978553.1|2023-12-01	251	251
node_10328	node_10329	1	1
node_10329	USA/VA-VTVAS3-GSC44518/2023|OR978513.1|2023-12-01	707	273
node_10329	USA/WA-UW-23100969333/2023|OR707098.1|2023-10-09	259	260
node_10321	node_10330	519	77
node_10330	node_10331	7	8
node_10331	node_10332	24	25
node_10332	CHN/HB-Jingzhou-1171/2023|C_AA014088.1|2023-05-04	584	148
node_10332	Germany/IMS-10261-CVDP-4BD60F46-18C0-4D51-BA54-C53B8F055C09/2023|OY213882.1|2023-02-23	38	38
node_10330	node_10335	0	0
node_10331	node_10333	342	6
node_10333	USA/AK-PHL24354/2023|OQ788070.1|2023-02-06	46	46
node_10335	node_10337	30	30
node_10334	USA/MA-CDCBI-CRSP_XIEDOZFG3U4L4NR2/2023|OQ299920.1|2023-01-05	885	117
node_10337	Germany/IMS-10013-CVDP-4CB78C8C-BD0A-4205-B4A1-F2B2B0C95B88/2023|OY278026.1|2023-03-02	396	396
node_10333	node_10334	0	0
node_10339	node_10340	13	13
node_10342	USA/CA-CDC-LC1026934/2023|OQ661247.1|2023-03-08	784	349
node_10320	node_10339	0	0
node_10337	node_10338	568	230
node_10334	USA/TN-SPHL-8495/2023|OR286915.1|2023-03-13	113	115
node_10336	USA/MIS-L371530861/2023|OR918309.1|2023-11-22	370	370
node_10335	node_10336	0	0
node_10336	USA/TN-SPHL-9600/2023|OR751136.1|2023-05-31	124	124
node_10342	England/CLIMB-CM7Y8U7I/2023|OY732688.1|2023-08-19	550	550
node_10341	node_10342	46	46
node_10340	node_10341	0	0
node_10338	USA/CA-SEARCH-132961/2023|PP040333.1|2023-01-11	357	357
node_10341	node_10343	358	358
node_10343	USA/NY-CDC-LC0943606/2022|OP993439.1|2022-11-28	60	62
node_10340	node_10345	4	4
node_10346	England/PHEP-YYGT1G3/2023|OY297633.1|2023-03-26	1050	583
node_10338	USA/CA-SEARCH-134025/2023|PP041115.1|2023-02-21	926	490
node_10343	node_10344	91	103
node_10348	England/PHEP-YYGP7PJ/2023|OX851193.1|2023-03-04	1016	580
node_10339	node_10349	213	77
node_10350	node_10352	446	446
node_10356	England/PHEC-YYEDKQC/2023|OX838211.1|2023-02-12	1119	683
node_10349	node_10354	0	0
node_10347	node_10348	1	1
node_10350	node_10351	436	0
node_10347	England/PHEP-YYG15FO/2023|OX939485.1|2023-04-13	586	586
node_10349	node_10350	36	36
node_10346	Scotland/CLIMB-CM7YRRH6/2023|OY758706.1|2023-10-17	594	594
node_10344	USA/AZ00178894/2023|OQ872794.1|2023-04-09	46	51
node_10344	England/CLIMB-CM7YFHQR/2023|2023-09-27	1018	252
node_10345	node_10346	1	1
node_10345	node_10347	3	3
node_10348	England/PHEP-YYGWJNR/2023|OY291858.1|2023-04-27	1053	585
node_10351	USA/IL-CDC-QDX46449176/2023|OQ467713.1|2023-02-05	444	444
node_10351	Germany/IMS-10013-CVDP-DD4D5F43-2136-4FF3-8A05-7B5219ACDC29/2023|OY176316.1|2023-02-14	892	586
node_10352	Germany/IMS-10150-CVDP-1B613305-F93A-48B9-9D5C-A16B75FAF863/2022|OY103582.1|2022-11-24	459	145
node_10352	node_10353	59	59
node_10353	Germany/IMS-10150-CVDP-2065FCF8-E2C5-4A5D-B18E-E26A23F96D3A/2023|OY229121.1|2023-02-28	1233	47
node_10353	USA/MI-MDHHS-SC44209/2023|OQ911786.1|2023-03-25	293	293
node_10354	node_10355	1	1
node_10355	USA/CO-CDPHE-41186573/2023|PP030378.1|2023-08-17	639	639
node_10355	England/PHEC-YYETN3Y/2023|OX881640.1|2023-03-28	821	515
node_10354	node_10356	6	6
node_10356	node_10357	317	11
node_10357	USA/CA-CDC-QDX49773610/2023|OQ976841.1|2023-05-01	398	398
node_10357	USA/NJ-PHEL-V23010059/2023|OQ929458.1|2023-04-17	462	462
node_10319	node_10358	0	0
node_10358	node_10359	196	0
node_10359	node_10360	439	3
node_10360	node_10361	10	10
node_10361	node_10362	129	129
node_10362	USA/NC-CDC-LC1057155/2023|OR569532.1|2023-09-07	432	432
node_10362	USA/NC-CDC-LC1050264/2023|OR469681.1|2023-08-11	807	389
node_10361	node_10363	413	413
node_10363	VNM/S11-M169/2023|OR048020.1|2023-04-29	54	54
node_10363	USA/CT-DPH-1178090001/2023|OR791664.1|2023-09-10	32	32
node_10360	node_10364	229	97
node_10364	node_10365	1	1
node_10365	USA/FL-CDC-LC1045203/2023|OR252045.1|2023-06-22	519	519
node_10365	CHN/GDCDC_SZHG_2263/2023|C_AA034985.1|2023-07-01	1205	655
node_10364	node_10366	417	417
node_10366	CHN/HB-Enshi-1493/2023|C_AA016038.1|2023-05-04	77	77
node_10366	node_10367	83	81
node_10367	CHN/MYCDC-2023XGCX160/2023|C_AA018978.1|2023-05-16	835	53
node_10367	CHN/YNCDC-0676/2023|C_AA017673.1|2023-05-11	24	24
node_10359	node_10368	1	1
node_10368	node_10369	0	0
node_10369	node_10370	0	0
node_10370	USA/NMDOH-2023035104/2023|OR613860.1|2023-08-04	872	626
node_10370	USA/CA-CDPH-6000015757/2023|OR239717.1|2023-05-26	424	424
node_10369	node_10371	0	0
node_10371	USA/CA-SLOPH-C2081/2023|OR250002.1|2023-06-19	400	400
node_10371	node_10372	0	0
node_10372	Denmark/DCGC-635185/2022|OY803600.1|2022-12-22	1057	621
node_10372	USA/CA-CDPH-6000016280/2023|OR568745.1|2023-08-11	655	409
node_10368	node_10373	0	0
node_10373	node_10374	1	1
node_10374	Germany/IMS-10082-CVDP-AB06F178-8DDE-4A24-82CB-B67CE5067165/2023|OY043958.1|2023-01-14	401	401
node_10374	England/QEUH-3269A136/2023|OX418732.1|2023-01-05	1030	596
node_10373	node_10375	20	20
node_10375	Denmark/DCGC-661106/2023|OY780435.1|2023-10-02	641	641
node_10375	node_10376	0	0
node_10376	CHN/BZCDC-128/2023|C_AA039267.1|2023-07-12	870	652
node_10376	CHN/XJCDCYL-106/2023|C_AA046137.1|2023-08-22	842	406
node_10358	node_10377	0	0
node_10377	node_10378	0	0
node_10378	node_10379	1	1
node_10379	node_10380	1	1
node_10380	USA/WV137398/2023|OR606719.1|2023-07-11	665	665
node_10380	Scotland/SCOT-27893/2023|OX461006.1|2023-03-16	597	597
node_10379	node_10381	436	0
node_10381	USA/VA-VTVAS3-GSC41754/2023|OQ442420.1|2023-01-17	146	146
node_10381	node_10382	0	0
node_10382	USA/MIS-L368508791/2023|OR593945.1|2023-08-22	1213	335
node_10382	USA/CA-MCPHL-23-04089/2023|OR689737.1|2023-10-05	401	401
node_10378	node_10383	68	68
node_10383	node_10384	0	0
node_10384	Denmark/DCGC-657362/2023|OY789460.1|2023-03-20	691	613
node_10384	USA/VA-DCLS-15066/2023|OQ844105.1|2023-02-19	611	611
node_10383	node_10385	0	0
node_10385	England/QEUH-326D8E17/2023|OX441845.1|2023-02-15	1035	625
node_10385	node_10386	0	0
node_10386	USA/FL-CDC-QDX80078231/2023|OR018604.1|2023-05-02	401	401
node_10386	USA/CA-CDC-QDX46448470/2023|OQ452428.1|2023-02-03	979	401
node_10377	node_10387	21	21
node_10387	node_10388	436	1
node_10390	node_10391	532	130
node_10391	USA/OH-CDC-VSX-A064240/2023|OQ651533.1|2023-03-04	908	472
node_10388	node_10389	21	21
node_10389	Denmark/DCGC-644697/2023|OY796774.1|2023-03-22	1561	683
node_10388	node_10390	0	0
node_10392	node_10394	1	1
node_10391	USA/MN-CDC-VSX-A10118/2023|OR957606.1|2023-11-07	554	554
node_10394	node_10395	120	120
node_10396	node_10397	0	0
node_10389	Denmark/DCGC-646747/2023|OY790288.1|2023-05-14	624	624
node_10394	USA/NJ-CDC-QDX46677421/2023|OQ579867.1|2023-02-09	811	409
node_10390	Germany/IMS-10122-CVDP-2FEC9975-75EA-44E4-B515-F47FE11B9B0A/2023|OY177959.1|2023-02-16	389	389
node_10387	node_10392	102	102
node_10401	USA/UT-CDC-2-7011129/2023|OQ946879.1|2023-04-13	384	138
node_10397	node_10398	502	66
node_10403	node_10404	0	0
node_10399	node_10400	262	262
node_10404	USA/TX-CDC-QDX48733710/2023|OQ828027.1|2023-04-04	399	399
node_10402	VNM/NHTD-OUCRU3967/2023|OQ991892.1|2023-04-25	32	32
node_10405	node_10406	1	1
node_10393	USA/VA-CDC-LC1050232/2023|OR469702.1|2023-08-12	411	411
node_10393	USA/FL-CDC-VSX-A063810/2023|OQ871077.1|2023-04-06	1470	651
node_10403	node_10405	0	0
node_10400	node_10401	15	15
node_10402	Germany/IMS-10202-CVDP-8D3FFDE7-2AE6-46DA-ACF3-D8B5BFEDD018/2023|OY186154.1|2023-02-28	371	124
node_10401	USA/NY-PRL-230516_81D06/2023|OR026427.1|2023-05-14	1187	283
node_10395	USA/NY-PRL-230728_82A04/2023|OR398279.1|2023-07-25	444	444
node_10409	USA/VA-CDC-QDX47594388/2023|OQ655637.1|2023-03-05	399	399
node_10399	node_10403	2	2
node_10408	node_10409	68	68
node_10398	node_10407	0	0
node_10410	USA/NC-CDC-LC1006863/2023|OQ443929.1|2023-02-05	378	378
node_10318	node_10396	0	0
node_10411	USA/WA-UW-23021546826/2023|OQ568127.1|2023-02-15	247	247
node_10392	node_10393	1	1
node_10398	node_10399	135	135
node_10400	node_10402	147	147
node_10395	USA/NY-PRL-230707_81G11/2023|OR272245.1|2023-07-05	420	420
node_10404	USA/NY-CDC-LC1032441/2023|OQ734424.1|2023-03-27	1071	389
node_10405	USA/NY-CDC-QDX47362087/2023|OQ643329.1|2023-02-27	395	395
node_10406	USA/OH-CDC-QDX47214609/2023|OQ609674.1|2023-02-22	1078	396
node_10406	England/BRBR-326C632C/2023|OX435251.1|2023-02-08	527	527
node_10407	node_10408	66	66
node_10409	USA/WA-UW-23021393768/2023|OQ568122.1|2023-02-13	1226	412
node_10408	node_10410	0	0
node_10410	node_10411	0	0
node_10411	USA/WA-UW-23040743667/2023|OQ869346.1|2023-04-07	727	291
node_10407	node_10412	465	29
node_10412	node_10413	0	0
node_10413	USA/NY-CDC-LC0997760/2023|OQ364913.1|2023-01-23	693	257
node_10413	USA/IN-CDC-LC1042702/2023|OR037776.1|2023-05-07	476	344
node_10412	node_10414	123	123
node_10414	USA/DC-CDC-LC1052486/2023|OR511396.1|2023-08-17	325	325
node_10414	node_10415	0	0
node_10415	USA/TN-SPHL-16405/2023|OR911139.1|2023-08-06	424	236
node_10415	USA/NC-CDC-LC1035707/2023|OQ833170.1|2023-04-10	756	320
node_10397	node_10416	27	27
node_10416	node_10417	0	0
node_10417	node_10418	0	0
node_10418	node_10419	1	1
node_10419	USA/MA-CDC-LC1006511/2023|OQ443983.1|2023-02-05	684	253
node_10419	USA/NJ-CDC-LC1040146/2023|OQ954972.1|2023-04-22	747	311
node_10418	node_10420	33	33
node_10420	USA/CA-CDC-LC1028213/2023|OQ681718.1|2023-03-09	309	309
node_10420	node_10421	436	0
node_10421	USA/MN-CDC-LC1035107/2023|OQ808397.1|2023-03-29	312	312
node_10421	USA/MD-CDC-LC1003903/2023|OQ432447.1|2023-02-01	309	309
node_10417	node_10422	216	216
node_10422	node_10423	8	8
node_10423	USA/PA-CDC-LC1024474/2023|OQ642789.1|2023-03-01	464	464
node_10423	USA/PA-CDC-LC1017922/2023|OQ631945.1|2023-02-19	986	556
node_10422	node_10424	61	61
node_10424	Germany/IMS-10383-CVDP-3B5CE45A-82D0-4A66-BFFD-C61DBD8C7AC1/2023|OY204478.1|2023-03-08	622	622
node_10424	node_10425	189	189
node_10425	Germany/IMS-10383-CVDP-462B3474-40A1-4F6B-B8F2-8BF9A1AEE490/2023|OY272192.1|2023-03-01	432	432
node_10425	USA/NMDOH-2023016723/2023|OR037061.1|2023-03-27	538	538
node_10416	node_10426	0	0
node_10426	node_10427	0	0
node_10427	node_10428	465	35
node_10428	USA/PA-CDC-QDX46611942/2023|OQ505362.1|2023-02-07	407	407
node_10428	USA/WV-CDC-LC1036633/2023|OQ852262.1|2023-04-07	352	352
node_10427	node_10429	7	7
node_10429	USA/MN-CDC-LC1024786/2023|OQ642377.1|2023-02-25	309	309
node_10429	node_10430	432	0
node_10430	Scotland/SCOT-28848/2023|OX463703.1|2023-03-27	573	573
node_10430	USA/MA-CDC-VSX-A072337/2023|OQ422225.1|2023-01-22	567	567
node_10426	node_10431	27	27
node_10431	node_10432	436	0
node_10432	USA/OH-CDC-QDX47870758/2023|OQ705451.1|2023-03-12	469	469
node_10432	USA/WA-CDC-UW23041685815/2023|OQ871030.1|2023-04-16	435	436
node_10431	node_10433	153	153
node_10433	England/PHEC-YYEQ8AR/2023|OX780976.1|2023-03-14	616	616
node_10433	node_10434	0	0
node_10434	England/PHEC-YYESKWA/2023|OY292171.1|2023-04-24	1057	621
node_10434	England/PHEC-YYE3BKO/2023|OY288845.1|2023-05-13	627	627
node_10396	node_10435	143	143
node_10435	node_10436	4	4
node_10436	node_10437	0	0
node_10437	node_10438	2	2
node_10438	node_10439	2	2
node_10439	England/PHEC-YYENCBG/2023|OY303168.1|2023-02-08	631	631
node_10439	CHN/YNCDC-1832/2023|C_AA036482.1|2023-07-10	553	553
node_10438	node_10440	35	35
node_10440	England/CLIMB-CM7YJSSB/2023|2023-03-11	614	614
node_10437	node_10441	4	4
node_10440	Wales/PHWC-PKPAI9/2023|OY472179.1|2023-03-07	591	591
node_10441	node_10442	4	4
node_10442	England/PHEC-YYE3ROY/2023|OY290211.1|2023-05-17	1023	645
node_10442	Germany/IMS-10182-CVDP-162BDE4B-E316-4EB7-AE0A-D9ECA8031C4A/2023|OY046494.1|2023-03-24	921	503
node_10443	OY989182.1|2023-03-25	647	647
node_10441	node_10443	3	3
node_10443	node_10444	11	11
node_10444	England/PHEC-YYESKQF/2023|OY289288.1|2023-04-25	995	617
node_10444	England/PHEC-YYE1J8H/2023|OX831513.1|2023-03-30	1083	647
node_10436	node_10445	17	17
node_10445	node_10446	441	5
node_10447	England/PHEC-YY87POO/2023|OX738487.1|2023-01-15	318	334
node_10447	Wales/PHWC-PKX98T/2023|OY565332.1|2023-04-16	318	318
node_10446	node_10447	292	292
node_10446	node_10448	0	0
node_10448	FRA/IHUCOVID-102531/2023|OQ889121.1|2023-03	483	483
node_10448	node_10449	75	75
node_10449	Scotland/SCOT-30155/2023|OY626587.1|2023-04-13	1405	591
node_10451	Scotland/SCOT-29217/2023|OX465814.1|2023-03-30	601	601
node_10449	Scotland/SCOT-31232/2023|OY625737.1|2023-05-09	601	601
node_10445	node_10450	378	0
node_10450	node_10451	69	69
node_10452	node_10453	0	0
node_10456	node_10457	0	0
node_10455	node_10460	56	56
node_10456	node_10458	2	2
node_10450	node_10452	17	17
node_10452	USA/CO-CDPHE-40661321/2023|OR561466.1|2023-03-24	497	497
node_10454	node_10455	0	0
node_10453	USA/VA-CAV_VAS3N_00017937_01/2023|OQ384589.1|2023-01-12	916	538
node_10458	node_10459	465	29
node_10460	node_10462	7	7
node_10435	node_10454	436	0
node_10451	Scotland/SCOT-31182/2023|OY625783.1|2023-05-24	1409	595
node_10461	Scotland/SCOT-29700/2023|OY607872.1|2023-04-05	1068	632
node_10463	CHN/HB-Xiangyang-1071/2023|C_AA013443.1|2023-04-28	641	641
node_10464	node_10465	701	265
node_10453	England/PLYM-326EE009/2023|OX451962.1|2023-03-01	599	599
node_10465	node_10466	2	2
node_10457	England/PHEC-YYERMG3/2023|OX856633.1|2023-02-14	1456	642
node_10460	node_10461	6	6
node_10459	England/PHEC-YYEXZSS/2023|OX881540.1|2023-03-21	592	592
node_10459	England/PHEC-YYEGMZ1/2023|OX761087.1|2023-02-18	696	696
node_10462	node_10463	51	51
node_10461	England/PHEC-YYE13XH/2023|OX993893.1|2023-04-03	684	684
node_10466	CHN/XJCDCTLF-71/2023|C_AA039100.1|2023-06-27	937	937
node_10454	node_10464	0	0
node_10465	node_10467	58	58
node_10467	USA/NJ-CDC-LC0952409/2022|OQ072380.1|2022-12-02	329	329
node_10455	node_10456	0	0
node_10467	node_10468	6	6
node_10457	England/PHEC-YYET4EM/2023|OX870257.1|2023-03-30	630	630
node_10458	Germany/IMS-10182-CVDP-2F2B8A60-8575-49E2-97C7-C2BD908CDDD5/2023|OY220118.1|2023-03-05	504	504
node_10463	Scotland/SCOT-30719/2023|OY622535.1|2023-04-18	633	633
node_10466	USA/VA-DCLS-15166/2023|OR167664.1|2023-05-28	682	682
node_10468	England/PHEC-YYEU1XB/2023|OX736541.1|2023-03-29	906	906
node_10476	node_10477	45	45
node_10462	England/PHEC-YYEW4WC/2023|OY290919.1|2023-04-12	593	593
node_10469	node_10471	446	446
node_10468	England/PHEC-YYE1EZH/2023|OX879105.1|2023-03-29	1219	784
node_10464	node_10469	5	5
node_10472	England/LOND-YYBK6Z6/2023|OX538360.1|2023-03-07	213	213
node_10469	node_10470	34	34
node_10480	USA/VA-DCLS-15792/2023|PP070526.1|2023-12-11	754	472
node_10478	node_10479	374	374
node_10317	node_10473	140	140
node_10470	USA/WA-UW-23022119185/2023|OQ568027.1|2023-02-21	245	245
node_10471	England/PHEC-YYEJ8WS/2023|OX961452.1|2023-03-01	235	235
node_10477	node_10481	297	15
node_10491	USA/CA-LACPHL-AY00768/2023|OR366272.1|2023-07-10	309	309
node_10477	node_10478	486	2
node_10474	node_10475	0	0
node_10475	node_10476	76	76
node_10473	node_10474	4	4
node_10471	node_10472	26	26
node_10472	England/PHEC-YYESD7P/2023|OY286214.1|2023-04-18	1069	216
node_10479	England/PHEC-YYERUWW/2023|OY014713.1|2023-02-17	122	122
node_10479	USA/JW9462/2023|OR134001.1|2023-05-24	11	11
node_10470	USA/WA-UW-23021537160/2023|OQ568077.1|2023-02-15	246	246
node_10478	node_10480	1	1
node_10480	CHN/QYCDC-0482/2023|C_AA051165.1|2023-05-28	1043	559
node_10481	node_10482	0	0
node_10482	England/PHEC-YYEUDQ1/2023|OX733599.1|2023-04-01	508	507
node_10481	node_10483	0	0
node_10483	USA/JW9246/2023|OQ607845.1|2023-02-20	430	430
node_10483	node_10484	0	0
node_10484	USA/SC-COVID23-0334/2023|OR620147.1|2023-09-19	474	474
node_10484	England/PHEC-YYEXBAE/2023|OX617054.1|2023-03-21	495	495
node_10482	USA/JW9180/2023|OQ550897.1|2023-02-09	1195	429
node_10476	node_10485	0	0
node_10485	node_10486	56	56
node_10486	node_10487	18	18
node_10487	England/PHEC-YYEP419/2023|OX792813.1|2023-03-13	468	468
node_10487	England/PHEC-YYE1F6T/2023|OX810063.1|2023-03-29	429	429
node_10486	node_10488	282	0
node_10488	USA/JW9394/2023|OQ910085.1|2023-04-18	446	439
node_10488	node_10489	51	51
node_10489	England/QEUH-326DED6F/2023|OX445276.1|2023-02-18	747	445
node_10489	England/PHEC-YY8WNOP/2022|OX830494.1|2022-12-17	424	424
node_10485	node_10490	84	84
node_10490	node_10491	142	142
node_10491	USA/FL-CDC-QDX80832655/2023|OR099554.1|2023-05-22	228	228
node_10490	node_10492	0	0
node_10492	USA/FL-CDC-QDX84542076/2023|OR564533.1|2023-08-29	372	372
node_10492	node_10493	13	13
node_10493	USA/IVY-G43Q84R8/2023|OR631481.1|2023-08-25	406	406
node_10493	USA/UT-UPHL-230805156695/2023|OR428764.1|2023-07-14	719	437
node_10475	node_10494	3	3
node_10494	node_10495	1	1
node_10495	node_10496	13	13
node_10496	node_10497	3	3
node_10497	USA/CO-CDPHE-41464558/2023|PP050848.1|2023-10-24	633	352
node_10497	USA/FL-CDC-LC1045140/2023|OR252173.1|2023-06-27	402	402
node_10496	node_10498	12	12
node_10498	USA/NJ-CDC-VSX-A349018/2023|OR196271.1|2023-06-14	438	438
node_10499	USA/AZ-CDC-QDX83503761/2023|OR465541.1|2023-08-02	400	400
node_10498	node_10499	0	0
node_10499	USA/CA-CDPH-500127757/2023|OR806525.1|2023-10-13	781	499
node_10495	node_10500	3	3
node_10500	node_10501	369	369
node_10501	USA/CA-CDC-QDX84910755/2023|OR598479.1|2023-09-07	6	6
node_10501	USA/CA-CDC-QDX84910756/2023|OR598455.1|2023-09-07	3	3
node_10500	node_10502	282	0
node_10502	USA/CA-CDC-QDX85291762/2023|OR618991.1|2023-09-17	373	373
node_10503	USA/UT-UPHL-230913459353/2023|OR577479.1|2023-08-28	649	367
node_10505	node_10506	398	398
node_10504	node_10505	0	0
node_10494	node_10504	42	42
node_10502	node_10503	41	41
node_10506	USA/CA-CDC-LC1049786/2023|OR465101.1|2023-08-01	23	23
node_10503	USA/UT-UPHL-230913378628/2023|OR577450.1|2023-09-04	368	368
node_10507	USA/VA-VTVAS3-GSC42632/2023|OQ891042.1|2023-03-18	303	303
node_10506	USA/IL-CDC-VSX-A065960/2023|OQ871350.1|2023-04-14	422	140
node_10505	node_10507	29	29
node_10508	USA/CA-LACPHL-AY01020/2023|OR457426.1|2023-07-20	367	367
node_10507	node_10508	2	2
node_10508	USA/NJ-PHEL-V23013712/2023|OR498681.1|2023-08-01	371	371
node_10504	node_10509	0	0
node_10511	USA/VA-CDC-LC1050097/2023|OR469488.1|2023-08-08	323	323
node_10509	node_10511	0	0
node_10509	node_10510	0	0
node_10511	node_10512	169	115
node_10510	USA/MI-UM-10054201224/2023|OR859052.1|2023-11-01	364	364
node_10510	USA/FL-CDC-QDX49226317/2023|OQ893732.1|2023-04-16	415	415
node_10474	node_10513	0	0
node_10513	node_10514	42	16
node_10515	node_10516	310	54
node_10517	England/CLIMB-CM7YFK11/2023|OY541878.1|2023-07-11	500	466
node_10512	USA/MS-MSPHL-0686/2023|OR641259.1|2023-09-12	791	509
node_10517	USA/MS-MSPHL-0246/2023|OR395487.1|2023-07-14	445	445
node_10516	node_10517	172	118
node_10518	USA/NY-CDC-LC1051147/2023|OR494827.1|2023-08-18	369	113
node_10514	node_10515	0	0
node_10516	node_10518	118	118
node_10518	USA/KY-CDC-LC1064019/2023|OR649536.1|2023-09-28	265	265
node_10519	node_10520	489	5
node_10515	node_10519	0	0
node_10520	USA/CO-CDPHE-41412501/2023|PP031877.1|2023-10-03	479	479
node_10520	USA/CO-CDPHE-41479031/2023|PP052753.1|2023-09-13	343	343
node_10512	USA/FL-CDC-QDX87341818/2023|OR858070.1|2023-11-06	449	449
node_10524	node_10526	750	266
node_10521	USA/CA-CDPH-500124415/2023|OR805965.1|2023-08-27	550	550
node_10525	USA/CA-CDPH-500126359/2023|OR716382.1|2023-09-13	431	431
node_10523	node_10524	0	0
node_10522	USA/CA-CDPH-500123326/2023|OR702177.1|2023-08-19	418	418
node_10522	USA/CA-CDPH-500124587/2023|OR872752.1|2023-08-24	901	417
node_10521	node_10522	256	0
node_10523	node_10528	145	145
node_10514	node_10523	16	16
node_10528	node_10529	52	52
node_10530	USA/IL-CDC-LC1038885/2023|OQ931649.1|2023-04-18	352	352
node_10525	USA/CA-CDPH-500123278/2023|OR702135.1|2023-08-16	654	398
node_10534	node_10536	48	48
node_10519	node_10521	114	114
node_10524	node_10525	81	81
