node_1 node_2
node_8656 node_8657
node_8657 node_8658
node_8658 O.FR.1999.LA54BCF120.KU168297
node_8658 O.FR.-.DEOXXFR008.KY953206
node_8657 node_8659
node_8659 O.US.1997.97US08692A.AY169805
node_8659 node_8660
node_8660 O.US.-.I_2478B.AB485669
node_8660 O.US.-.I_2478B.AB485668
node_8656 node_8661
node_8661 node_8662
node_8662 O.US.-.DEOXXUS001.KF859744
node_8662 O.CM.1998.98CMABB141.AY169807
node_8661 node_8663
node_8663 O.FR.1998.LA53BCF109.KU168296
node_8663 node_8664
node_8664 O.FR.1995.LA48BCF13.KU168291
node_8664 O.FR.1994.LA45BCF02.KU168288
node_8655 node_8665
node_8665 node_8666
node_8666 node_8667
node_8667 O.GA.2011.11Gab6352.JX245015
node_8667 O.GA.2010.10Gab1190.JX245014
node_8666 node_8668
node_8668 O.US.2010.LTNP.JN571034
node_8668 node_8669
node_8669 O.CM.1998.98CMABB197.AY169811
node_8669 O.DE.-.DEOXXDE004.KF859742
node_8665 node_8670
node_8670 node_8671
node_8671 O.CM.1998.98CMA105.AY169816
node_8671 O.BE.1987.ANT70.L20587
node_8670 node_8672
node_8672 O.FR.2001.LA46BCF03.KU168289
node_8672 node_8673
node_8673 O.ES.-.DEOXXES001.KF859743
node_8673 O.ES.2001.Read25_HIV_GroupO.KX228804
node_8596 node_8674
node_8674 node_8675
node_8675 node_8676
node_8676 node_8677
node_8677 node_8678
node_8678 node_8679
node_8679 O.CM.2006.20-02.MH705150
node_8679 O.CM.1997.97CMABB497.AY169809
node_8678 node_8680
node_8680 O.FR.2005.LA49RBF189.KU168292
node_8680 O.CM.1996.LA52YBF39.KU168295
node_8677 node_8681
node_8681 node_8682
node_8682 O.CM.1995.LA33YBF37.KU168285
node_8682 O.FR.1992.VAU.AF407418
node_8681 node_8683
node_8683 O.CM.1996.96CMA102.AY169803
node_8683 node_8684
node_8684 O.CM.1998.98CMA104.AY169802
node_8684 O.CM.1998.98CMU5337.AY169808
node_8676 node_8685
node_8685 node_8686
node_8686 node_8687
node_8687 O.CM.1999.AB260.MH705147
node_8687 O.CM.1998.98CMU2901.AY169812
node_8686 node_8688
node_8688 O.CM.1997.97CMABB447.AY169813
node_8688 node_8689
node_8689 O.CM.1996.96CMABB637.AY169810
node_8689 O.FR.-.DEOXXFR007.KY953205
node_8685 node_8690
node_8690 node_8691
node_8691 O.FR.2006.RBF206.KY112585
node_8691 O.FR.2006.LA55RBF206.KU168298
node_8690 node_8692
node_8692 O.CM.1994.BCF06.AB485666
node_8692 node_8693
node_8693 O.CM.1994.BCF06.AB485667
node_8693 O.CM.1991.MVP5180.L20571
node_8675 node_8694
node_8694 node_8695
node_8695 node_8696
node_8696 node_8697
node_8697 O.FR.1998.LA30RBF125.KU168282
node_8697 O.CM.1998.98CMABB212.AY169804
node_8696 node_8698
node_8698 O.FR.2003.LA32RBF140.KU168284
node_8698 node_8699
node_8699 O.CM.1996.LA51YBF35.KU168294
node_8699 O.CM.1994.LA50YBF16.KU168293
node_8695 node_8700
node_8700 node_8701
node_8701 O.US.1999.99USTWLA.AY169814
node_8701 O.CM.1996.96CMABB009.AY169806
node_8700 node_8702
node_8702 UO.FR.2016.RBF240.KY359384
node_8702 node_8703
node_8703 A1O.FR.2006.BCF212.KY359380
node_8703 A1O.FR.2005.BCF174.KY359383
node_8694 node_8704
node_8704 node_8705
node_8705 node_8706
node_8706 A1O.FR.2013.RBF237.KY359381
node_8706 DO.FR.2008.RBF208.GQ351296
node_8705 node_8707
node_8707 DO.CM.2008.YBF274.KX579838
node_8707 node_8708
node_8708 02O.CM.2022.RBF255.OQ580985
node_8708 02O.CM.2022.RBF254.OQ580984
node_8704 node_8709
node_8709 node_8710
node_8710 02F2.CM.2011.NYU6541_6_clone.MK086128
node_8710 02F2.CM.2011.NYU6541_6_bulk.MK086126
node_8709 node_8711
node_8711 01F2.CM.2017.17CMMDC6542.MN153476
node_8711 node_8712
node_8712 F2.CM.2010.LB022_1.MK086131
node_8712 F2.CM.2010.DEMF210CM001.JX140672
node_8674 node_8713
node_8713 node_8714
node_8714 node_8715
node_8715 node_8716
node_8716 node_8717
node_8717 F2.CM.2010.Read2_HIV_F2.KX228809
node_8717 AF2.CM.2010.LB069_1.MK086110
node_8716 node_8718
node_8718 F2.CM.2002.02CM_0016BBY.AY371158
node_8718 node_8719
node_8719 F2.CM.2008.08CMBDSH132.MN153483
node_8719 F2.CM.1997.CM53657.AF377956
node_8715 node_8720
node_8720 node_8721
node_8721 F2.CM.1995.95CM-MP257.AJ249237
node_8721 F2.CM.2001.A1699.MH705144
node_8720 node_8722
node_8722 F2.CM.2010.DEMF210CM007.JX140673
node_8722 node_8723
node_8723 F2.CM.1995.95CM-MP255.AJ249236
node_8723 F2.CM.2011.DEURF11CM026.KU749422
node_8714 node_8724
node_8724 node_8725
node_8725 node_8726
node_8726 F2.CM.2011.11CMMDC224.MT349417
node_8726 F2.CM.2011.DEMF211CM025.KU749420
node_8725 node_8727
node_8727 U.CM.2006.06CMACR076.MN153492
node_8727 node_8728
node_8728 F2O.CM.2013.REC024.KM438032
node_8728 F2O.CM.2012.REC003.KM438031
node_8724 node_8729
node_8729 node_8730
node_8730 H.BE.2006.CX.MN486046
node_8730 A1H.CM.2008.867-10.KP718927
node_8729 node_8731
node_8731 H.CF.2002.LA25LeMi.KU168279
node_8731 node_8732
node_8732 H.BE.1993.VI991.AF190127
node_8732 H.CD.2001.CG-0536-02_NGSID14.KY392777
node_8713 node_8733
node_8733 node_8734
node_8734 node_8735
node_8735 node_8736
node_8736 H.CD.2001.CG-0260-02V_NGSID16.KY392779
node_8736 H.CD.2001.CG-0538-02_NGSID15.KY392778
node_8735 node_8737
node_8737 H.CF.1990.056.AF005496
node_8737 node_8738
node_8738 H.BE.1993.VI997.AF190128
node_8738 H.GB.2000.00GBAC4001.FJ711703
node_8734 node_8739
node_8739 node_8740
node_8740 02H.AO.1993.93AOHDC251.KU310618
node_8740 H.CD.2004.LA19KoSa.KU168273
node_8739 node_8741
node_8741 L.CD.1990.90CD121E12.AF457101
node_8741 node_8742
node_8742 L.CD.1983.83CD003_Z3.AF286236
node_8742 L.CD.2001.L-CG-0018a-01.MN271384
node_8733 node_8743
node_8743 node_8744
node_8744 node_8745
node_8745 U.NL.2001.U_NL_01_H10986_C11.EF029069
node_8745 U.NL.2001.U_NL_01_H10986_D1.EF029068
node_8744 node_8746
node_8746 U.NL.1995.U_NL_95_H10986_D1.EF029066
node_8746 node_8747
node_8747 U.NL.1995.U_NL_95_H10986_B6.EF029067
node_8747 U.CD.2002.CG-0575-02_NGSID12.KY392775
node_8743 node_8748
node_8748 node_8749
node_8749 K.CM.1996.96CM-MP535.AJ249239
node_8749 K.CD.1997.97ZR-EQTB11.AJ249235
node_8748 node_8750
node_8750 FK.CD.1987.P3844.MH705156
node_8750 node_8751
node_8751 F2KU.BE.1994.VI1126.AF076475
node_8751 F1.ES.2011.DEMF110ES001.JX140671
node_7502 node_8752
node_8752 node_8753
node_8753 node_8754
node_8754 node_8755
node_8755 node_8756
node_8756 node_8757
node_8757 node_8758
node_8758 node_8759
node_8759 node_8760
node_8760 node_8761
node_8761 F1.ES.2010.X2874_2.KC113009
node_8761 F1.ES.2010.P2563_nfl.KJ883137
node_8760 node_8762
node_8762 F1.ES.2010.X3069_2s_nfl.KJ883144
node_8762 F1.ES.2010.X3079_2i_nfl.KJ883146
node_8759 node_8763
node_8763 node_8764
node_8764 F1.ES.2010.X2871_2s_nfl.KJ883139
node_8764 F1.ES.2011.X3125_2s_nfl.KJ883149
node_8763 node_8765
node_8765 F1.ES.2010.X2922_3s_nfl.KJ883142
node_8765 node_8766
node_8766 F1.ES.2010.X3070_2s_nfl.KJ883145
node_8766 F1.ES.2010.X2898_2i_nfl.KJ883141
node_8758 node_8767
node_8767 node_8768
node_8768 node_8769
node_8769 F1.ES.2010.X2873_2i_nfl.KJ883140
node_8769 F1.ES.2012.X3364_nfl.KJ883152
node_8768 node_8770
node_8770 F1.ES.2011.X3308_nfl.KJ883150
node_8770 node_8771
node_8771 F1.ES.2012.X3361_nfl.KJ883151
node_8771 F1.ES.2014.ARP1200.KT276260
node_8767 node_8772
node_8772 node_8773
node_8773 F1.GB.2013.15171_1_10.3.MF109640
node_8773 F1.ES.2010.X3016_2s_nfl.KJ883143
node_8772 node_8774
node_8774 F1.ES.2010.X3085_2s_nfl.KJ883147
node_8774 node_8775
node_8775 F1.ES.2011.X3097_2s_nfl.KJ883148
node_8775 F1.ES.2015.100601.KY989957
node_8757 node_8776
node_8776 node_8777
node_8777 node_8778
node_8778 node_8779
node_8779 F1.ES.2015.100599.KY989955
node_8779 F1.ES.2014.ARP1197.KT276257
node_8778 node_8780
node_8780 F1.ES.2014.100_113.KY514084
node_8780 node_8781
node_8781 F1.ES.2014.100_115.KY514085
node_8781 F1.ES.2011.VA0053_nfl.KJ883138
node_8777 node_8782
node_8782 node_8783
node_8783 F1.BE.2014.DK.MT417747
node_8783 F1.BE.2017.DL.MT417748
node_8782 node_8784
node_8784 F1.BR.2011.DEMF111BR037.KU749396
node_8784 node_8785
node_8785 F1.BR.2011.11BRRJPR90.MG365768
node_8785 122_BF1.ES.2012.GA874035.OL982321
node_8776 node_8786
node_8786 node_8787
node_8787 node_8788
node_8788 BF1.BR.2006.06BR_FPS561.HM026455
node_8788 BF1.ES.2014.ARP1212.KT276271
node_8787 node_8789
node_8789 BF1.ES.2008.ES_X2524_2.GQ372989
node_8789 node_8790
node_8790 BF1.IT.2002.30638.GU595148
node_8790 F1.BR.2011.11BRRJPR69.MG365766
node_8786 node_8791
node_8791 node_8792
node_8792 F1.AR.2002.ARE933.DQ189088
node_8792 46_BF1.BR.2007.07BR_FPS812.HM026460
node_8791 node_8793
node_8793 BF1.BR.2010.10BR_RJ044.KT427776
node_8793 node_8794
node_8794 F1.BR.2010.10BR_PE107.KJ849782
node_8794 BF1.BR.2010.10BR_PE059.KJ849768
node_8756 node_8795
node_8795 node_8796
node_8796 node_8797
node_8797 node_8798
node_8798 node_8799
node_8799 BF1.BR.2010.10BR_PE086.KJ849774
node_8799 F1.BR.2006.06BR564.FJ771008
node_8798 node_8800
node_8800 F1.BR.2006.06BR579.FJ771009
node_8800 BF1.JP.2004.DR6190.AB480300
node_8797 node_8801
node_8801 node_8802
node_8802 BF1.JP.2004.DR6190.AB480301
node_8802 F1.BR.1989.BZ126.AY173957
node_8801 node_8803
node_8803 F1.BR.1989.BZ163.AY173958
node_8803 node_8804
node_8804 F1.BR.1990.BZ163.AB485657
node_8804 F1.BR.1990.BZ163.AB485656
node_8796 node_8805
node_8805 node_8806
node_8806 node_8807
node_8807 BF1.BR.1999.99UFRJ_16.AY455782
node_8807 BF1.BR.1994.94BR_RJ_41.AY455781
node_8806 node_8808
node_8808 F1.BR.2002.02BR082.FJ771006
node_8808 node_8809
node_8809 F1.BR.1993.93BR020_1.AF005494
node_8809 46_BF1.BR.2007.07BR_FPS742.HM026457
node_8805 node_8810
node_8810 node_8811
node_8811 46_BF1.BR.2001.01BR125.DQ358802
node_8811 46_BF1.BR.2001.01BRRJUD508.MG365771
node_8810 node_8812
node_8812 46_BF1.BR.2001.01BR087.DQ358801
node_8812 node_8813
node_8813 46_BF1.BR.2007.07BR_FPS783.HM026458
node_8813 46_BF1.BR.2007.07BR_FPS625.HM026456
node_8795 node_8814
node_8814 node_8815
node_8815 node_8816
node_8816 node_8817
node_8817 BF1.JP.2004.DR6082.AB480298
node_8817 BF1.JP.2004.DR6082.AB480299
node_8816 node_8818
node_8818 F1.BR.2010.DEMF110BR015.KU749395
node_8818 node_8819
node_8819 F1.BR.2010.10BR_SP029.KT427814
node_8819 F1.BR.2010.10BR_RJ055.KT427774
node_8815 node_8820
node_8820 node_8821
node_8821 BF1.BR.2010.10BR_RJ036.KT427779
node_8821 F1.BR.2001.01BRRJSB153.MG365763
node_8820 node_8822
node_8822 46_BF1.BR.2007.07BR_FPS810.HM026459
node_8822 node_8823
node_8823 BF1.BR.1994.94BR_RJ_97.AY455779
node_8823 BF1.BR.2001.01BR323.DQ358804
node_8814 node_8824
node_8824 node_8825
node_8825 node_8826
node_8826 F1.BR.2008.08BRRJ35.MG365767
node_8826 BF1.BR.2002.02BRRJSB167.MG365770
node_8825 node_8827
node_8827 F1.BR.2016.9HU-UFRJ-2016.MK041565
node_8827 node_8828
node_8828 F1.BR.2010.10BR_RJ015.KJ849791
node_8828 BF1.BR.1994.94UFRJ_58.AY455785
node_8824 node_8829
node_8829 node_8830
node_8830 BF1.BR.1999.99BRRJSB067.MG365765
node_8830 F1.BR.2007.07BR844.FJ771010
node_8829 node_8831
node_8831 B.US.2015.Pt8_DNA_7.KU678141
node_8831 node_8832
node_8832 B.US.2015.Pt8_DNA_6.KU678140
node_8832 B.US.2015.Pt8_DNA_7_2.KU678143
node_8755 node_8833
node_8833 node_8834
node_8834 node_8835
node_8835 node_8836
node_8836 node_8837
node_8837 node_8838
node_8838 B.US.2015.Pt8_DNA_6_2.KU678144
node_8838 B.US.2015.Pt8_DNA_8.KU678139
node_8837 node_8839
node_8839 17_BF1.BO.2002.BO02_BOL119.EU581827
node_8839 B.US.2015.Pt8_DNA_14.KU678145
node_8836 node_8840
node_8840 node_8841
node_8841 17_BF1.PE.2002.PE02_PCR0155.EU581828
node_8841 17_BF1.AR.1999.ARMA038.AY037281
node_8840 node_8842
node_8842 17_BF1.PY.2002.PY02_PSP0073.EU581824
node_8842 node_8843
node_8843 17_BF1.AR.2002.AR02_ARG1139.EU581825
node_8843 BF1.AR.1999.ARMA036.AY037275
node_8835 node_8844
node_8844 node_8845
node_8845 node_8846
node_8846 BF1.AR.1999.ARMA037.AY037277
node_8846 12_BF.UY.1999.99UY_TRA0129.JN235963
node_8845 node_8847
node_8847 12_BF.AR.1999.A047.AF408627
node_8847 node_8848
node_8848 BF1.ES.2002.X1241.AY536238
node_8848 12_BF.AR.1997.A32879.AF408629
node_8844 node_8849
node_8849 node_8850
node_8850 12_BF.UY.1999.URTR35.AF385935
node_8850 12_BF.UY.1999.URTR17_URTR017.AY037272
node_8849 node_8851
node_8851 12_BF.AR.1997.A050.AF408631
node_8851 node_8852
node_8852 12_BF.AR.1997.A32989.AF408630
node_8852 12_BF.AR.1999.ARMA097.AY037280
node_8834 node_8853
node_8853 node_8854
node_8854 node_8855
node_8855 node_8856
node_8856 BF1.AR.1999.ARMA029.AY037283
node_8856 12_BF.AR.1999.A027.AF332867
node_8855 node_8857
node_8857 BF1.UY.2001.01UY_TRA2083.JN235956
node_8857 node_8858
node_8858 12_BF.AR.1999.ARMA159.AF385936
node_8858 12_BF.ES.2000.X0531_2_nt0555_9485.MF157739
node_8854 node_8859
node_8859 node_8860
node_8860 BF1.PY.2002.02PY_PSP0070.JN251899
node_8860 BF1.AR.2002.02AR115455.DQ383747
node_8859 node_8861
node_8861 F1.BR.2012.12BRRJP05.MG365762
node_8861 node_8862
node_8862 BF1.PY.2003.03PY_PSP0114.JN251905
node_8862 BF1.UY.1999.99UY_TRA0107.JN235960
node_8853 node_8863
node_8863 node_8864
node_8864 node_8865
node_8865 BF1.UY.1999.99UY_TRA0133.JN235964
node_8865 17_BF1.AR.2002.AR02_ARG2233.EU581826
node_8864 node_8866
node_8866 BF1.UY.2001.01UYTRA1020.AY781128
node_8866 node_8867
node_8867 BF1.AR.2004.04AR158637.DQ383753
node_8867 38_BF1.UY.2003.UY03_3389.FJ213783
node_8863 node_8868
node_8868 node_8869
node_8869 38_BF1.UY.2004.UY04_4022.FJ213782
node_8869 38_BF1.UY.1999.99UY_TRA0123.JN235962
node_8868 node_8870
node_8870 38_BF1.UY.2005.UY05_4752.FJ213780
node_8870 node_8871
node_8871 38_BF1.UY.2004.UY04_3987.FJ213781
node_8871 17_BF1.PY.2002.PY02_PSP0096.EU581823
node_8833 node_8872
node_8872 node_8873
node_8873 node_8874
node_8874 node_8875
node_8875 node_8876
node_8876 44_BF1.CL.2001.CH12.AY536235
node_8876 44_BF1.CL.2000.CH80.FJ358521
node_8875 node_8877
node_8877 F1.BR.2012.12BRRJPR51.MG365764
node_8877 12_BF.UY.1999.URTR23.AF385934
node_8874 node_8878
node_8878 node_8879
node_8879 44_BF1.PE.2016.DEURF16PE007.MH078557
node_8879 BF1.ES.2013.UNASS_1127284800827368.MK095230
node_8878 node_8880
node_8880 BF1.US.2019.05-SN-WK24-PL4-I17.OM209334
node_8880 node_8881
node_8881 BF1.US.2019.05-MB-PL1-H15.OM209303
node_8881 BF1.US.2019.05-MB-PL1-N2.OM209305
node_8873 node_8882
node_8882 node_8883
node_8883 node_8884
node_8884 BF1.US.2019.05-SN-WK24-PL4-P19.OM209336
node_8884 BF1.US.2019.05-SN-PL6-C21.OM209308
node_8883 node_8885
node_8885 BF1.US.2019.05-SN-PL7-D5.OM209309
node_8885 node_8886
node_8886 BF1.US.2019.05-SN-PL8-C12.OM209314
node_8886 BF1.US.2019.05-SN-PL7-N11.OM209313
node_8882 node_8887
node_8887 node_8888
node_8888 BF1.US.2019.05-SN-WK24-PL2-E20.OM209325
node_8888 BF1.US.2019.05-SN-WK24-PL3-G14.OM209329
node_8887 node_8889
node_8889 BF1.US.2019.05-SN-WK24-PL4-P10.OM209335
node_8889 node_8890
node_8890 BF1.US.2019.05-SN-WK24-PL1-K18.OM209320
node_8890 BF1.US.2019.05-SN-WK24-PL3-D9.OM209328
node_8872 node_8891
node_8891 node_8892
node_8892 node_8893
node_8893 node_8894
node_8894 BF1.US.2019.05-MB-PL1-B14.OM209300
node_8894 BF1.US.2019.05-SN-PL8-O15.OM209319
node_8893 node_8895
node_8895 BF1.US.2019.05-SN-WK24-PL4-H6.OM209333
node_8895 node_8896
node_8896 BF1.US.2019.05-SN-WK24-PL2-K2.OM203639
node_8896 BF1.US.2019.05-SN-PL6-D17.OM203634
node_8892 node_8897
node_8897 node_8898
node_8898 BF1.US.2019.05-SN-PL8-E18.OM209316
node_8898 BF1.US.2019.05-SN-WK24-PL3-O21.OM209331
node_8897 node_8899
node_8899 BF1.US.2019.05-SN-WK24-PL2-D6.OM209324
node_8899 node_8900
node_8900 BF1.US.2019.05-SN-WK24-PL4-F21.OM209332
node_8900 BF1.US.2019.05-MB-PL1-C20.OM209301
node_8891 node_8901
node_8901 node_8902
node_8902 node_8903
node_8903 BF1.US.2019.05-SN-WK24-PL5-F15.OM209338
node_8903 BF1.US.2019.05-SN-WK24-PL2-O13.OM209327
node_8902 node_8904
node_8904 BF1.US.2019.05-MB-PL1-H22.OM209304
node_8904 node_8905
node_8905 BF1.US.2019.05-MB-PL1-D19.OM209302
node_8905 BF1.US.2019.05-SN-WK24-PL2-D10.OM209323
node_8901 node_8906
node_8906 node_8907
node_8907 BF1.US.2019.05-SN-WK24-PL3-N11.OM209330
node_8907 BF1.US.2019.05-SN-WK24-PL5-D13.OM209337
node_8906 node_8908
node_8908 BF1.US.2019.05-SN-PL7-G8.OM209312
node_8908 node_8909
node_8909 BF1.US.2019.05-SN-PL6-B18.OM209306
node_8909 BF1.US.2019.05-SN-PL7-F11.OM209311
node_8754 node_8910
node_8910 node_8911
node_8911 node_8912
node_8912 node_8913
node_8913 node_8914
node_8914 node_8915
node_8915 node_8916
node_8916 BF1.US.2019.05-SN-WK24-PL5-I24.OM209339
node_8916 BF1.US.2019.05-SN-PL8-D16.OM209315
node_8915 node_8917
node_8917 BF1.US.2019.05-SN-WK24-PL1-N8.OM209321
node_8917 BF1.US.2019.05-SN-WK24-PL2-K3.OM209326
node_8914 node_8918
node_8918 node_8919
node_8919 BF1.US.2019.05-SN-PL8-F8.OM209317
node_8919 BF1.US.2019.05-SN-WK24-PL2-A23.OM209322
node_8918 node_8920
node_8920 BF1.US.2019.05-SN-WK24-PL5-K9.OM209340
node_8920 node_8921
node_8921 BF1.US.2019.05-SN-PL7-F10.OM209310
node_8921 BF1.US.2019.05-SN-PL6-B8.OM209307
node_8913 node_8922
node_8922 node_8923
node_8923 node_8924
node_8924 BF1.US.2019.05-SN-PL8-G16.OM209318
node_8924 BF1.ES.2009.X2759_2.KC113008
node_8923 node_8925
node_8925 BF1.ES.2009.DEMBF09ES006.JX140661
node_8925 node_8926
node_8926 89_BF1.ES.2016.P4464.MW344920
node_8926 89_BF1.ES.2012.P3177.KX818200
node_8922 node_8927
node_8927 node_8928
node_8928 89_BF1.BO.1999.BOL0137.AY037271
node_8928 89_BF1.PE.2013.DEURF13PE006.MH078556
node_8927 node_8929
node_8929 89_BF1.ES.2020.TO0275.MW802824
node_8929 node_8930
node_8930 89_BF1.ES.2017.M1079.MW802822
node_8930 89_BF1.ES.2019.MS0360.MW802823
node_8912 node_8931
node_8931 node_8932
node_8932 node_8933
node_8933 node_8934
node_8934 12_BF.CN.2018.10-097.MT712270
node_8934 89_BF1.ES.2010.P2633.KX818199
node_8933 node_8935
node_8935 89_BF1.ES.2018.Z0275.MW802825
node_8935 node_8936
node_8936 BF1.UY.2000.00UY_TSU0020.JN235952
node_8936 BF1.PY.2002.02PY_PSP0087.JN251900
node_8932 node_8937
node_8937 node_8938
node_8938 F1.FR.1996.96FR-MP411.AJ249238
node_8938 F1.BE.2016.AS.MN485989
node_8937 node_8939
node_8939 F1.BE.2019.DZ.MT417762
node_8939 node_8940
node_8940 F1.BE.2017.EC.MT417765
node_8940 F1.BE.2017.EB.MT417764
node_8931 node_8941
node_8941 node_8942
node_8942 node_8943
node_8943 F1.BE.2019.EA.MT417763
node_8943 BF1.BR.1999.99UFRJ_9.AY455783
node_8942 node_8944
node_8944 BF1.BR.2009.09BRRJRDS205.MG365769
node_8944 node_8945
node_8945 F1.-.2003.LA21LeAn.KU168275
node_8945 F1.FR.2004.LA22LeRe.KU168276
node_8941 node_8946
node_8946 node_8947
node_8947 F1.BE.1993.VI850.AF077336
node_8947 F1.FI.1993.FIN9363.AF075703
node_8946 node_8948
node_8948 F1.DE.-.MVP_30846.EU446022
node_8948 node_8949
node_8949 F1.RO.1996.BCI_R07.AB485658
node_8949 F1.RO.1996.BCI_R07.AB485659
node_8911 node_8950
node_8950 node_8951
node_8951 node_8952
node_8952 node_8953
node_8953 node_8954
node_8954 F1.RO.2003.LA20DuCl.KU168274
node_8954 F1.ES.-.P1146.DQ979023
node_8953 node_8955
node_8955 F1.ES.2002.ES_X845-4.FJ670516
node_8955 F1.ES.-.X1093_2.DQ979025
node_8952 node_8956
node_8956 node_8957
node_8957 F1.AO.2006.AO_06_ANG40.FJ900267
node_8957 F1.AO.2006.AO_06_ANG58.FJ900268
node_8956 node_8958
node_8958 F1.AO.2006.AO_06_ANG32.FJ900266
node_8958 node_8959
node_8959 F1.CY.2008.CY222.JF683771
node_8959 F1.ES.-.X1670.DQ979024
node_8951 node_8960
node_8960 node_8961
node_8961 node_8962
node_8962 01F1G.CD.2001.CG-0070-01.MN116203
node_8962 01F1G.CD.2002.CG-0427a-02V.MN116206
node_8961 node_8963
node_8963 DF1.BE.2015.AP.MN485986
node_8963 node_8964
node_8964 DF1.BE.2015.AQ.MN485987
node_8964 BF1.IT.2002.57954.GU595150
node_8960 node_8965
node_8965 node_8966
node_8966 F1F2.CD.2002.CG-0349-02_NGSID5.KY392770
node_8966 F1F2.RU.2008.D88_845.GQ290462
node_8965 node_8967
node_8967 BF1.BR.2010.10BR_SP037.KT427807
node_8967 node_8968
node_8968 BF1.BR.2002.02BR034.DQ358812
node_8968 BF1.ES.2008.X2432_2.FJ853621
node_8950 node_8969
node_8969 node_8970
node_8970 node_8971
node_8971 node_8972
node_8972 A1F1.CY.2018.CY519.ON989280
node_8972 F1.BG.2008.S_08_002.MH746263
node_8971 node_8973
node_8973 BF1G.MO.2005.MO108.GU207884
node_8973 node_8974
node_8974 05_DF.BE.-.VI1310.AF193253
node_8974 05_DF.BE.1993.VI961.AF076998
node_8970 node_8975
node_8975 node_8976
node_8976 05_DF.ES.1999.X492.AY227107
node_8976 05_DF.BG.2009.V_09_003.MH746260
node_8975 node_8977
node_8977 141_BF1.BE.2015.AM.MN485983
node_8977 node_8978
node_8978 141_BF1.BE.2015.AL.MN485982
node_8978 141_BF1.SE.2015.103MK.MF373205
node_8969 node_8979
node_8979 node_8980
node_8980 node_8981
node_8981 141_BF1.BE.2016.DN.MT417750
node_8981 F1.BE.2014.EG.MT417769
node_8980 node_8982
node_8982 F1.GB.2014.13659_1_45.3.MF109434
node_8982 node_8983
node_8983 F1.GB.2014.14535_1_29.3.MF109526
node_8983 F1.GB.2015.DEMF115UK007.MT222953
node_8979 node_8984
node_8984 node_8985
node_8985 F1.ES.2015.P4346.MK177827
node_8985 F1.BE.2017.CH.MN486030
node_8984 node_8986
node_8986 02BF1.GB.2014.14727_1_76.3.MF109637
node_8986 node_8987
node_8987 BF1.GB.2015.DEURF15UK004.MN703141
node_8987 U.CY.2005.CY090.FJ388921
node_8910 node_8988
node_8988 node_8989
node_8989 node_8990
node_8990 node_8991
node_8991 node_8992
node_8992 node_8993
node_8993 BF1.BR.2010.10BR_RJ104.KT427652
node_8993 42_BF1.LU.2003.luBF_01_03.EU170151
node_8992 node_8994
node_8994 42_BF1.LU.2005.luBF_14_05.EU170144
node_8994 42_BF1.LU.2005.luBF_17_05.EU170143
node_8991 node_8995
node_8995 node_8996
node_8996 42_BF1.LU.2006.luBF_20_06.EU170141
node_8996 42_BF1.LU.2006.luBF_19_06.EU170138
node_8995 node_8997
node_8997 42_BF1.LU.2006.luBF_18_06.EU170139
node_8997 node_8998
node_8998 42_BF1.LU.2003.luBF_02_03.EU170154
node_8998 42_BF1.LU.2003.luBF_08_03.EU170147
node_8990 node_8999
node_8999 node_9000
node_9000 node_9001
node_9001 42_BF1.LU.2004.luBF_11_04.EU170146
node_9001 42_BF1.LU.2003.luBF_04_03.EU170148
node_9000 node_9002
node_9002 42_BF1.LU.2003.luBF_05_03.EU170155
node_9002 node_9003
node_9003 42_BF1.LU.2005.luBF_16_05.EU170153
node_9003 42_BF1.LU.2003.luBF_09_03.EU170150
node_8999 node_9004
node_9004 node_9005
node_9005 42_BF1.LU.2005.luBF_13_05.EU170136
node_9005 42_BF1.LU.2004.luBF_12_04.EU170142
node_9004 node_9006
node_9006 42_BF1.LU.2003.luBF_07_03.EU170140
node_9006 node_9007
node_9007 42_BF1.LU.2003.luBF_06_03.EU170145
node_9007 BF1.BR.2010.10BR_SP057.KJ849816
node_8989 node_9008
node_9008 node_9009
node_9009 node_9010
node_9010 node_9011
node_9011 BF1.AR.1999.A025.AF408626
node_9011 BF1.AR.1997.A32878.AF408632
node_9010 node_9012
node_9012 12_BF.AR.1998.ARCH014.AY037266
node_9012 node_9013
node_9013 BF1.CL.2001.CH6.AY536234
node_9013 BF1.CL.2001.CH3.AY536233
node_9009 node_9014
node_9014 node_9015
node_9015 BF1.AR.1999.ARMA006.AY037278
node_9015 BF1.AR.2012.DEURF12AR009.KY658687
node_9014 node_9016
node_9016 47_BF1.BR.2010.10BR_RJ026.KJ849798
node_9016 node_9017
node_9017 47_BF1.ES.2008.DE04708ES004.KC473840
node_9017 47_BF1.ES.2008.X2457_2.FJ670529
node_9008 node_9018
node_9018 node_9019
node_9019 node_9020
node_9020 47_BF1.ES.2008.DE04708ES003.KC473839
node_9020 47_BF1.ES.2008.P1942.GQ372987
node_9019 node_9021
node_9021 BF1.PY.2002.02PY_PSP0060.JN251897
node_9021 node_9022
node_9022 BF1.AR.2000.ARCH003.AY037267
node_9022 29_BF1.BR.2005.0264RI.JF804807
node_9018 node_9023
node_9023 node_9024
node_9024 29_BF1.BR.2005.0063SP.JF804806
node_9024 BF1.ES.2002.R140.AY536237
node_9023 node_9025
node_9025 29_BF1.BR.1999.99UFRJ_1.AY455778
node_9025 node_9026
